depth	depth_interval	month	sea_basin	mean	std	count	max	min	95p	5p	min_depth	max_depth	min_range_value	max_range_value
5.0	2.5_7.5	5	8	0.05	0.03	74.0	0.2	0.02			2.5	7.5	0.02	0.24
5.0	2.5_7.5	6	8	0.06	0.03	118.0	0.21	0.02			2.5	7.5	0.02	0.25
5.0	2.5_7.5	7	8	0.07	0.03	208.0	0.37	0.02			2.5	7.5	0.02	0.44
5.0	2.5_7.5	8	8	0.08	0.04	194.0	0.26	0.02			2.5	7.5	0.02	0.31
5.0	2.5_7.5	9	8	0.06	0.05	147.0	0.43	0.02			2.5	7.5	0.02	0.52
5.0	2.5_7.5	10	8	0.1	0.06	63.0	0.27	0.02			2.5	7.5	0.02	0.32
5.0	2.5_7.5	11	8	0.27	0.15	80.0	0.75	0.03			2.5	7.5	0.02	0.9
5.0	2.5_7.5	12	8	0.44	0.21	182.0	1.1	0.07			2.5	7.5	0.06	1.32
10.0	7.5_12.5	1	8	0.4	0.2	33.0	0.85	0.1			7.5	12.5	0.08	1.02
10.0	7.5_12.5	2	8	0.39	0.13	28.0	0.63	0.15			7.5	12.5	0.12	0.76
10.0	7.5_12.5	3	8	0.24	0.11	25.0	0.47	0.07			7.5	12.5	0.06	0.56
10.0	7.5_12.5	4	8	0.08	0.08	36.0	0.33	0.02			7.5	12.5	0.02	0.4
10.0	7.5_12.5	5	8	0.06	0.03	26.0	0.12	0.02			7.5	12.5	0.02	0.14
10.0	7.5_12.5	6	8	0.06	0.02	70.0	0.09	0.02			7.5	12.5	0.02	0.11
10.0	7.5_12.5	7	8	0.07	0.04	52.0	0.26	0.02			7.5	12.5	0.02	0.31
10.0	7.5_12.5	8	8	0.12	0.09	66.0	0.44	0.02			7.5	12.5	0.02	0.53
10.0	7.5_12.5	9	8	0.07	0.06	78.0	0.32	0.02			7.5	12.5	0.02	0.38
10.0	7.5_12.5	10	8	0.17	0.15	30.0	0.8	0.06	0.42	0.08	7.5	12.5	0.05	0.96
10.0	7.5_12.5	11	8	0.35	0.13	28.0	0.63	0.15			7.5	12.5	0.12	0.76
10.0	7.5_12.5	12	8	0.58	0.24	48.0	1.29	0.14			7.5	12.5	0.11	1.55
15.0	12.5_17.5	1	8	0.45	0.21	57.0	1.16	0.13			12.5	17.5	0.1	1.39
15.0	12.5_17.5	2	8	0.34	0.22	40.0	0.98	0.07			12.5	17.5	0.06	1.18
15.0	12.5_17.5	3	8	0.24	0.2	38.0	0.86	0.02			12.5	17.5	0.02	1.03
15.0	12.5_17.5	4	8	0.06	0.06	31.0	0.28	0.02			12.5	17.5	0.02	0.34
15.0	12.5_17.5	5	8	0.05	0.02	41.0	0.12	0.02			12.5	17.5	0.02	0.14
15.0	12.5_17.5	6	8	0.06	0.02	50.0	0.1	0.02			12.5	17.5	0.02	0.12
15.0	12.5_17.5	7	8	0.07	0.04	76.0	0.21	0.02			12.5	17.5	0.02	0.25
15.0	12.5_17.5	8	8	0.11	0.09	66.0	0.61	0.02			12.5	17.5	0.02	0.73
15.0	12.5_17.5	9	8	0.07	0.04	50.0	0.2	0.02			12.5	17.5	0.02	0.24
15.0	12.5_17.5	10	8	0.13	0.05	23.0	0.22	0.05	0.22	0.06	12.5	17.5	0.04	0.26
15.0	12.5_17.5	11	8	0.23	0.13	41.0	0.55	0.03			12.5	17.5	0.02	0.66
15.0	12.5_17.5	12	8	0.5	0.25	66.0	1.2	0.02			12.5	17.5	0.02	1.44
20.0	17.5_22.5	1	8	0.51	0.23	28.0	1.07	0.12			17.5	22.5	0.1	1.28
20.0	17.5_22.5	3	8	0.3	0.23	28.0	0.9	0.02			17.5	22.5	0.02	1.08
20.0	17.5_22.5	4	8	0.05	0.03	21.0	0.11	0.02			17.5	22.5	0.02	0.13
20.0	17.5_22.5	5	8	0.05	0.03	34.0	0.13	0.02	0.09	0.02	17.5	22.5	0.02	0.16
20.0	17.5_22.5	6	8	0.06	0.02	28.0	0.16	0.03			17.5	22.5	0.02	0.19
20.0	17.5_22.5	7	8	0.07	0.02	44.0	0.14	0.02			17.5	22.5	0.02	0.17
20.0	17.5_22.5	8	8	0.14	0.08	28.0	0.42	0.05			17.5	22.5	0.04	0.5
20.0	17.5_22.5	9	8	0.1	0.07	32.0	0.33	0.03			17.5	22.5	0.02	0.4
20.0	17.5_22.5	11	8	0.23	0.12	35.0	0.46	0.03			17.5	22.5	0.02	0.55
20.0	17.5_22.5	12	8	0.51	0.29	20.0	1.24	0.13			17.5	22.5	0.1	1.49
0.0	0_2.5	1	9	0.38	0.23	75.0	1.0	0.07			0.0	2.5	0.06	1.2
0.0	0_2.5	2	9	0.42	0.23	70.0	1.06	0.11			0.0	2.5	0.09	1.27
0.0	0_2.5	3	9	0.27	0.13	64.0	0.58	0.05			0.0	2.5	0.04	0.7
0.0	0_2.5	4	9	0.06	0.05	80.0	0.35	0.02			0.0	2.5	0.02	0.42
0.0	0_2.5	5	9	0.06	0.05	61.0	0.26	0.02			0.0	2.5	0.02	0.31
0.0	0_2.5	6	9	0.05	0.03	97.0	0.21	0.02			0.0	2.5	0.02	0.25
0.0	0_2.5	7	9	0.07	0.11	92.0	1.09	0.02			0.0	2.5	0.02	1.31
0.0	0_2.5	8	9	0.06	0.03	110.0	0.18	0.02			0.0	2.5	0.02	0.22
0.0	0_2.5	9	9	0.06	0.03	70.0	0.16	0.02			0.0	2.5	0.02	0.19
0.0	0_2.5	10	9	0.09	0.06	71.0	0.39	0.02			0.0	2.5	0.02	0.47
0.0	0_2.5	11	9	0.35	0.18	63.0	0.88	0.07			0.0	2.5	0.06	1.06
0.0	0_2.5	12	9	0.47	0.25	104.0	1.43	0.1			0.0	2.5	0.08	1.72
5.0	2.5_7.5	1	9	0.26	0.14	42.0	0.59	0.07			2.5	7.5	0.06	0.71
5.0	2.5_7.5	2	9	0.33	0.2	42.0	1.05	0.07			2.5	7.5	0.06	1.26
5.0	2.5_7.5	3	9	0.24	0.13	44.0	0.59	0.02			2.5	7.5	0.02	0.71
5.0	2.5_7.5	4	9	0.06	0.06	43.0	0.34	0.02			2.5	7.5	0.02	0.41
5.0	2.5_7.5	5	9	0.04	0.02	37.0	0.08	0.02			2.5	7.5	0.02	0.1
5.0	2.5_7.5	6	9	0.04	0.02	48.0	0.08	0.02			2.5	7.5	0.02	0.1
5.0	2.5_7.5	7	9	0.05	0.02	54.0	0.08	0.02			2.5	7.5	0.02	0.1
5.0	2.5_7.5	8	9	0.05	0.02	54.0	0.08	0.02			2.5	7.5	0.02	0.1
5.0	2.5_7.5	9	9	0.05	0.03	46.0	0.14	0.02			2.5	7.5	0.02	0.17
5.0	2.5_7.5	10	9	0.08	0.05	39.0	0.31	0.02			2.5	7.5	0.02	0.37
5.0	2.5_7.5	11	9	0.32	0.17	42.0	0.64	0.06			2.5	7.5	0.05	0.77
5.0	2.5_7.5	12	9	0.44	0.23	51.0	1.0	0.11			2.5	7.5	0.09	1.2
10.0	7.5_12.5	2	9	0.44	0.18	16.0	0.71	0.07			7.5	12.5	0.06	0.85
10.0	7.5_12.5	3	9	0.23	0.16	19.0	0.58	0.02			7.5	12.5	0.02	0.7
10.0	7.5_12.5	4	9	0.03	0.02	18.0	0.1	0.02			7.5	12.5	0.02	0.12
10.0	7.5_12.5	6	9	0.05	0.04	23.0	0.17	0.02			7.5	12.5	0.02	0.2
10.0	7.5_12.5	7	9	0.05	0.03	20.0	0.1	0.02			7.5	12.5	0.02	0.12
10.0	7.5_12.5	8	9	0.05	0.03	30.0	0.14	0.02			7.5	12.5	0.02	0.17
10.0	7.5_12.5	10	9	0.07	0.05	18.0	0.19	0.02			7.5	12.5	0.02	0.23
10.0	7.5_12.5	12	9	0.47	0.27	28.0	1.28	0.1			7.5	12.5	0.08	1.54
15.0	12.5_17.5	1	9	0.28	0.21	35.0	0.97	0.07			12.5	17.5	0.06	1.16
15.0	12.5_17.5	2	9	0.39	0.28	42.0	1.04	0.07			12.5	17.5	0.06	1.25
15.0	12.5_17.5	3	9	0.23	0.13	39.0	0.58	0.02			12.5	17.5	0.02	0.7
15.0	12.5_17.5	4	9	0.05	0.04	49.0	0.26	0.02			12.5	17.5	0.02	0.31
15.0	12.5_17.5	5	9	0.04	0.02	33.0	0.09	0.02			12.5	17.5	0.02	0.11
15.0	12.5_17.5	6	9	0.05	0.03	58.0	0.18	0.02			12.5	17.5	0.02	0.22
15.0	12.5_17.5	7	9	0.05	0.03	46.0	0.14	0.02			12.5	17.5	0.02	0.17
15.0	12.5_17.5	8	9	0.08	0.06	59.0	0.31	0.02			12.5	17.5	0.02	0.37
15.0	12.5_17.5	9	9	0.07	0.05	34.0	0.23	0.02			12.5	17.5	0.02	0.28
15.0	12.5_17.5	10	9	0.1	0.08	46.0	0.45	0.02			12.5	17.5	0.02	0.54
15.0	12.5_17.5	11	9	0.32	0.17	37.0	0.68	0.06			12.5	17.5	0.05	0.82
15.0	12.5_17.5	12	9	0.46	0.28	56.0	1.43	0.08			12.5	17.5	0.06	1.72
20.0	17.5_22.5	1	9	0.35	0.23	22.0	0.81	0.05			17.5	22.5	0.04	0.97
20.0	17.5_22.5	2	9	0.36	0.16	20.0	0.74	0.12			17.5	22.5	0.1	0.89
20.0	17.5_22.5	3	9	0.25	0.12	27.0	0.58	0.06			17.5	22.5	0.05	0.7
20.0	17.5_22.5	4	9	0.04	0.01	26.0	0.07	0.02			17.5	22.5	0.02	0.08
20.0	17.5_22.5	5	9	0.04	0.02	27.0	0.09	0.02			17.5	22.5	0.02	0.11
20.0	17.5_22.5	6	9	0.06	0.03	26.0	0.19	0.03			17.5	22.5	0.02	0.23
20.0	17.5_22.5	7	9	0.05	0.02	26.0	0.12	0.02			17.5	22.5	0.02	0.14
20.0	17.5_22.5	8	9	0.1	0.07	29.0	0.33	0.02			17.5	22.5	0.02	0.4
20.0	17.5_22.5	9	9	0.09	0.07	26.0	0.35	0.02			17.5	22.5	0.02	0.42
20.0	17.5_22.5	10	9	0.09	0.05	23.0	0.22	0.02			17.5	22.5	0.02	0.26
20.0	17.5_22.5	11	9	0.3	0.13	26.0	0.55	0.08			17.5	22.5	0.06	0.66
20.0	17.5_22.5	12	9	0.47	0.22	25.0	1.01	0.12			17.5	22.5	0.1	1.21
0.0	0_2.5	1	Arkona Basin	0.35	0.29	108.0	1.58	0.02			0.0	2.5	0.02	1.9
0.0	0_2.5	2	Arkona Basin	0.27	0.18	115.0	0.93	0.06			0.0	2.5	0.05	1.12
0.0	0_2.5	3	Arkona Basin	0.21	0.13	109.0	0.6	0.02			0.0	2.5	0.02	0.72
0.0	0_2.5	4	Arkona Basin	0.05	0.05	93.0	0.29	0.02			0.0	2.5	0.02	0.35
0.0	0_2.5	5	Arkona Basin	0.04	0.02	87.0	0.08	0.02			0.0	2.5	0.02	0.1
0.0	0_2.5	6	Arkona Basin	0.03	0.01	63.0	0.07	0.02			0.0	2.5	0.02	0.08
0.0	0_2.5	7	Arkona Basin	0.05	0.02	92.0	0.12	0.02			0.0	2.5	0.02	0.14
0.0	0_2.5	8	Arkona Basin	0.04	0.02	99.0	0.14	0.02			0.0	2.5	0.02	0.17
0.0	0_2.5	9	Arkona Basin	0.05	0.03	96.0	0.14	0.02			0.0	2.5	0.02	0.17
0.0	0_2.5	10	Arkona Basin	0.07	0.04	98.0	0.21	0.02			0.0	2.5	0.02	0.25
0.0	0_2.5	11	Arkona Basin	0.27	0.17	72.0	1.07	0.05			0.0	2.5	0.04	1.28
0.0	0_2.5	12	Arkona Basin	0.48	0.33	74.0	1.55	0.02			0.0	2.5	0.02	1.86
5.0	2.5_7.5	1	Arkona Basin	0.34	0.26	108.0	1.14	0.02			2.5	7.5	0.02	1.37
5.0	2.5_7.5	2	Arkona Basin	0.27	0.18	115.0	0.93	0.07			2.5	7.5	0.06	1.12
5.0	2.5_7.5	3	Arkona Basin	0.2	0.13	99.0	0.61	0.02			2.5	7.5	0.02	0.73
5.0	2.5_7.5	4	Arkona Basin	0.05	0.05	93.0	0.29	0.02			2.5	7.5	0.02	0.35
5.0	2.5_7.5	5	Arkona Basin	0.04	0.02	86.0	0.08	0.02			2.5	7.5	0.02	0.1
5.0	2.5_7.5	6	Arkona Basin	0.03	0.01	62.0	0.07	0.02			2.5	7.5	0.02	0.08
5.0	2.5_7.5	7	Arkona Basin	0.05	0.02	94.0	0.11	0.02			2.5	7.5	0.02	0.13
5.0	2.5_7.5	8	Arkona Basin	0.05	0.03	99.0	0.18	0.02			2.5	7.5	0.02	0.22
5.0	2.5_7.5	9	Arkona Basin	0.04	0.03	96.0	0.14	0.02			2.5	7.5	0.02	0.17
5.0	2.5_7.5	10	Arkona Basin	0.07	0.04	99.0	0.21	0.02			2.5	7.5	0.02	0.25
5.0	2.5_7.5	11	Arkona Basin	0.27	0.18	72.0	1.07	0.05			2.5	7.5	0.04	1.28
5.0	2.5_7.5	12	Arkona Basin	0.47	0.33	72.0	1.57	0.02			2.5	7.5	0.02	1.88
10.0	7.5_12.5	1	Arkona Basin	0.32	0.26	95.0	1.14	0.02			7.5	12.5	0.02	1.37
10.0	7.5_12.5	2	Arkona Basin	0.27	0.18	111.0	0.93	0.07			7.5	12.5	0.06	1.12
10.0	7.5_12.5	3	Arkona Basin	0.22	0.14	103.0	0.67	0.02			7.5	12.5	0.02	0.8
10.0	7.5_12.5	4	Arkona Basin	0.05	0.04	89.0	0.21	0.02			7.5	12.5	0.02	0.25
10.0	7.5_12.5	5	Arkona Basin	0.04	0.03	82.0	0.21	0.02			7.5	12.5	0.02	0.25
10.0	7.5_12.5	6	Arkona Basin	0.03	0.01	62.0	0.07	0.02			7.5	12.5	0.02	0.08
10.0	7.5_12.5	7	Arkona Basin	0.04	0.02	89.0	0.14	0.02			7.5	12.5	0.02	0.17
10.0	7.5_12.5	8	Arkona Basin	0.04	0.03	93.0	0.2	0.02			7.5	12.5	0.02	0.24
10.0	7.5_12.5	9	Arkona Basin	0.04	0.03	91.0	0.14	0.02			7.5	12.5	0.02	0.17
10.0	7.5_12.5	10	Arkona Basin	0.07	0.04	97.0	0.22	0.02			7.5	12.5	0.02	0.26
10.0	7.5_12.5	11	Arkona Basin	0.27	0.17	70.0	1.0	0.05			7.5	12.5	0.04	1.2
10.0	7.5_12.5	12	Arkona Basin	0.48	0.32	71.0	1.53	0.03			7.5	12.5	0.02	1.84
15.0	12.5_17.5	1	Arkona Basin	0.34	0.28	81.0	1.14	0.02			12.5	17.5	0.02	1.37
15.0	12.5_17.5	2	Arkona Basin	0.27	0.16	106.0	0.76	0.06			12.5	17.5	0.05	0.91
15.0	12.5_17.5	3	Arkona Basin	0.2	0.13	86.0	0.6	0.02			12.5	17.5	0.02	0.72
15.0	12.5_17.5	4	Arkona Basin	0.05	0.04	83.0	0.14	0.02			12.5	17.5	0.02	0.17
15.0	12.5_17.5	5	Arkona Basin	0.04	0.03	74.0	0.14	0.02			12.5	17.5	0.02	0.17
15.0	12.5_17.5	6	Arkona Basin	0.03	0.01	58.0	0.05	0.02	0.04	0.02	12.5	17.5	0.02	0.06
15.0	12.5_17.5	7	Arkona Basin	0.04	0.03	80.0	0.21	0.02			12.5	17.5	0.02	0.25
15.0	12.5_17.5	8	Arkona Basin	0.06	0.06	85.0	0.35	0.02			12.5	17.5	0.02	0.42
15.0	12.5_17.5	9	Arkona Basin	0.05	0.05	82.0	0.29	0.02			12.5	17.5	0.02	0.35
15.0	12.5_17.5	10	Arkona Basin	0.09	0.07	85.0	0.43	0.02			12.5	17.5	0.02	0.52
15.0	12.5_17.5	11	Arkona Basin	0.27	0.15	64.0	0.88	0.05			12.5	17.5	0.04	1.06
15.0	12.5_17.5	12	Arkona Basin	0.47	0.32	64.0	1.51	0.02			12.5	17.5	0.02	1.81
20.0	17.5_25.0	1	Arkona Basin	0.33	0.26	67.0	0.93	0.02			17.5	25.0	0.02	1.12
20.0	17.5_25.0	2	Arkona Basin	0.31	0.21	88.0	1.0	0.07			17.5	25.0	0.06	1.2
20.0	17.5_25.0	3	Arkona Basin	0.24	0.16	79.0	0.59	0.02			17.5	25.0	0.02	0.71
20.0	17.5_25.0	4	Arkona Basin	0.04	0.06	65.0	0.4	0.02	0.13	0.02	17.5	25.0	0.02	0.48
20.0	17.5_25.0	5	Arkona Basin	0.03	0.02	59.0	0.07	0.02			17.5	25.0	0.02	0.08
20.0	17.5_25.0	6	Arkona Basin	0.03	0.01	61.0	0.07	0.02	0.05	0.02	17.5	25.0	0.02	0.08
20.0	17.5_25.0	7	Arkona Basin	0.04	0.06	63.0	0.44	0.02			17.5	25.0	0.02	0.53
20.0	17.5_25.0	8	Arkona Basin	0.07	0.09	67.0	0.5	0.02			17.5	25.0	0.02	0.6
20.0	17.5_25.0	9	Arkona Basin	0.05	0.05	68.0	0.27	0.02			17.5	25.0	0.02	0.32
20.0	17.5_25.0	10	Arkona Basin	0.09	0.07	69.0	0.31	0.02			17.5	25.0	0.02	0.37
20.0	17.5_25.0	11	Arkona Basin	0.29	0.2	70.0	1.02	0.06			17.5	25.0	0.05	1.22
20.0	17.5_25.0	12	Arkona Basin	0.5	0.34	63.0	1.48	0.03			17.5	25.0	0.02	1.78
30.0	25.0_35.0	1	Arkona Basin	0.36	0.31	59.0	1.19	0.02			25.0	35.0	0.02	1.43
30.0	25.0_35.0	2	Arkona Basin	0.35	0.25	64.0	0.96	0.08			25.0	35.0	0.06	1.15
30.0	25.0_35.0	3	Arkona Basin	0.32	0.22	68.0	0.98	0.02			25.0	35.0	0.02	1.18
30.0	25.0_35.0	4	Arkona Basin	0.06	0.09	58.0	0.51	0.02	0.24	0.02	25.0	35.0	0.02	0.61
30.0	25.0_35.0	5	Arkona Basin	0.03	0.01	49.0	0.08	0.02			25.0	35.0	0.02	0.1
30.0	25.0_35.0	6	Arkona Basin	0.04	0.08	54.0	0.6	0.02			25.0	35.0	0.02	0.72
30.0	25.0_35.0	7	Arkona Basin	0.12	0.14	55.0	0.69	0.02	0.36	0.02	25.0	35.0	0.02	0.83
30.0	25.0_35.0	8	Arkona Basin	0.19	0.16	55.0	0.88	0.02			25.0	35.0	0.02	1.06
30.0	25.0_35.0	9	Arkona Basin	0.12	0.12	58.0	0.78	0.02			25.0	35.0	0.02	0.94
30.0	25.0_35.0	10	Arkona Basin	0.14	0.11	57.0	0.66	0.02			25.0	35.0	0.02	0.79
30.0	25.0_35.0	11	Arkona Basin	0.31	0.19	64.0	1.03	0.06			25.0	35.0	0.05	1.24
30.0	25.0_35.0	12	Arkona Basin	0.51	0.29	57.0	1.34	0.02			25.0	35.0	0.02	1.61
40.0	35.0_45.0	1	Arkona Basin	0.48	0.37	59.0	1.44	0.02			35.0	45.0	0.02	1.73
40.0	35.0_45.0	2	Arkona Basin	0.38	0.32	61.0	1.23	0.04			35.0	45.0	0.03	1.48
40.0	35.0_45.0	3	Arkona Basin	0.46	0.4	70.0	1.7	0.03			35.0	45.0	0.02	2.04
40.0	35.0_45.0	4	Arkona Basin	0.12	0.12	58.0	0.53	0.02	0.43	0.02	35.0	45.0	0.02	0.64
40.0	35.0_45.0	5	Arkona Basin	0.08	0.07	49.0	0.31	0.02			35.0	45.0	0.02	0.37
40.0	35.0_45.0	6	Arkona Basin	0.18	0.17	55.0	0.74	0.02	0.56	0.02	35.0	45.0	0.02	0.89
40.0	35.0_45.0	7	Arkona Basin	0.37	0.35	53.0	1.78	0.02			35.0	45.0	0.02	2.14
40.0	35.0_45.0	8	Arkona Basin	0.4	0.35	53.0	1.33	0.02			35.0	45.0	0.02	1.6
40.0	35.0_45.0	9	Arkona Basin	0.3	0.28	54.0	1.34	0.02			35.0	45.0	0.02	1.61
40.0	35.0_45.0	10	Arkona Basin	0.31	0.28	55.0	1.18	0.02			35.0	45.0	0.02	1.42
40.0	35.0_45.0	11	Arkona Basin	0.32	0.22	63.0	1.03	0.03			35.0	45.0	0.02	1.24
40.0	35.0_45.0	12	Arkona Basin	0.42	0.24	57.0	1.21	0.03			35.0	45.0	0.02	1.45
50.0	45.0_55.0	1	Arkona Basin	0.36	0.32	32.0	1.25	0.02			45.0	55.0	0.02	1.5
50.0	45.0_55.0	2	Arkona Basin	0.24	0.17	28.0	0.61	0.03			45.0	55.0	0.02	0.73
50.0	45.0_55.0	3	Arkona Basin	0.27	0.21	33.0	1.02	0.03			45.0	55.0	0.02	1.22
50.0	45.0_55.0	4	Arkona Basin	0.12	0.1	31.0	0.53	0.02			45.0	55.0	0.02	0.64
50.0	45.0_55.0	5	Arkona Basin	0.11	0.06	22.0	0.22	0.02			45.0	55.0	0.02	0.26
50.0	45.0_55.0	6	Arkona Basin	0.3	0.24	32.0	1.24	0.06			45.0	55.0	0.05	1.49
50.0	45.0_55.0	7	Arkona Basin	0.32	0.29	28.0	1.21	0.04			45.0	55.0	0.03	1.45
50.0	45.0_55.0	8	Arkona Basin	0.31	0.28	26.0	1.32	0.06			45.0	55.0	0.05	1.58
50.0	45.0_55.0	9	Arkona Basin	0.34	0.3	31.0	1.26	0.02			45.0	55.0	0.02	1.51
50.0	45.0_55.0	10	Arkona Basin	0.45	0.34	31.0	1.24	0.04			45.0	55.0	0.03	1.49
50.0	45.0_55.0	11	Arkona Basin	0.27	0.14	31.0	0.6	0.07			45.0	55.0	0.06	0.72
50.0	45.0_55.0	12	Arkona Basin	0.32	0.19	32.0	0.72	0.04			45.0	55.0	0.03	0.86
0.0	0_2.5	1	Bornholm Basin	0.14	0.11	164.0	0.6	0.02			0.0	2.5	0.02	0.72
0.0	0_2.5	2	Bornholm Basin	0.13	0.06	158.0	0.36	0.02			0.0	2.5	0.02	0.43
0.0	0_2.5	3	Bornholm Basin	0.15	0.07	160.0	0.41	0.02			0.0	2.5	0.02	0.49
0.0	0_2.5	4	Bornholm Basin	0.03	0.03	99.0	0.19	0.02			0.0	2.5	0.02	0.23
0.0	0_2.5	5	Bornholm Basin	0.03	0.02	130.0	0.21	0.02			0.0	2.5	0.02	0.25
0.0	0_2.5	6	Bornholm Basin	0.03	0.01	119.0	0.07	0.02			0.0	2.5	0.02	0.08
0.0	0_2.5	7	Bornholm Basin	0.04	0.02	119.0	0.13	0.02			0.0	2.5	0.02	0.16
0.0	0_2.5	8	Bornholm Basin	0.04	0.03	145.0	0.22	0.02			0.0	2.5	0.02	0.26
0.0	0_2.5	9	Bornholm Basin	0.04	0.03	113.0	0.13	0.02			0.0	2.5	0.02	0.16
0.0	0_2.5	10	Bornholm Basin	0.09	0.08	104.0	0.5	0.02			0.0	2.5	0.02	0.6
0.0	0_2.5	11	Bornholm Basin	0.27	0.15	148.0	1.29	0.05			0.0	2.5	0.04	1.55
0.0	0_2.5	12	Bornholm Basin	0.2	0.18	109.0	0.88	0.02			0.0	2.5	0.02	1.06
5.0	2.5_7.5	1	Bornholm Basin	0.13	0.11	150.0	0.56	0.02			2.5	7.5	0.02	0.67
5.0	2.5_7.5	2	Bornholm Basin	0.12	0.06	159.0	0.33	0.02			2.5	7.5	0.02	0.4
5.0	2.5_7.5	3	Bornholm Basin	0.14	0.07	143.0	0.41	0.02			2.5	7.5	0.02	0.49
5.0	2.5_7.5	4	Bornholm Basin	0.03	0.04	99.0	0.19	0.02			2.5	7.5	0.02	0.23
5.0	2.5_7.5	5	Bornholm Basin	0.03	0.01	130.0	0.1	0.02			2.5	7.5	0.02	0.12
5.0	2.5_7.5	6	Bornholm Basin	0.03	0.01	104.0	0.06	0.02			2.5	7.5	0.02	0.07
5.0	2.5_7.5	7	Bornholm Basin	0.04	0.02	119.0	0.18	0.02			2.5	7.5	0.02	0.22
5.0	2.5_7.5	8	Bornholm Basin	0.04	0.03	145.0	0.21	0.02			2.5	7.5	0.02	0.25
5.0	2.5_7.5	9	Bornholm Basin	0.04	0.02	113.0	0.14	0.02			2.5	7.5	0.02	0.17
5.0	2.5_7.5	10	Bornholm Basin	0.09	0.07	104.0	0.31	0.02			2.5	7.5	0.02	0.37
5.0	2.5_7.5	11	Bornholm Basin	0.27	0.16	147.0	1.27	0.04			2.5	7.5	0.03	1.52
5.0	2.5_7.5	12	Bornholm Basin	0.19	0.17	108.0	0.85	0.02			2.5	7.5	0.02	1.02
10.0	7.5_12.5	1	Bornholm Basin	0.12	0.1	146.0	0.55	0.02			7.5	12.5	0.02	0.66
10.0	7.5_12.5	2	Bornholm Basin	0.12	0.05	146.0	0.34	0.02			7.5	12.5	0.02	0.41
10.0	7.5_12.5	3	Bornholm Basin	0.14	0.06	146.0	0.41	0.02			7.5	12.5	0.02	0.49
10.0	7.5_12.5	4	Bornholm Basin	0.03	0.04	95.0	0.19	0.02			7.5	12.5	0.02	0.23
10.0	7.5_12.5	5	Bornholm Basin	0.03	0.01	118.0	0.08	0.02			7.5	12.5	0.02	0.1
10.0	7.5_12.5	6	Bornholm Basin	0.03	0.01	100.0	0.1	0.02			7.5	12.5	0.02	0.12
10.0	7.5_12.5	7	Bornholm Basin	0.04	0.03	96.0	0.23	0.02			7.5	12.5	0.02	0.28
10.0	7.5_12.5	8	Bornholm Basin	0.04	0.05	130.0	0.3	0.02			7.5	12.5	0.02	0.36
10.0	7.5_12.5	9	Bornholm Basin	0.03	0.03	100.0	0.15	0.02			7.5	12.5	0.02	0.18
10.0	7.5_12.5	10	Bornholm Basin	0.08	0.07	99.0	0.3	0.02			7.5	12.5	0.02	0.36
10.0	7.5_12.5	11	Bornholm Basin	0.27	0.16	134.0	1.31	0.04			7.5	12.5	0.03	1.57
10.0	7.5_12.5	12	Bornholm Basin	0.16	0.13	95.0	0.47	0.02			7.5	12.5	0.02	0.56
15.0	12.5_17.5	1	Bornholm Basin	0.12	0.1	138.0	0.55	0.02			12.5	17.5	0.02	0.66
15.0	12.5_17.5	2	Bornholm Basin	0.12	0.05	149.0	0.36	0.02			12.5	17.5	0.02	0.43
15.0	12.5_17.5	3	Bornholm Basin	0.14	0.06	142.0	0.39	0.02			12.5	17.5	0.02	0.47
15.0	12.5_17.5	4	Bornholm Basin	0.04	0.04	97.0	0.29	0.02			12.5	17.5	0.02	0.35
15.0	12.5_17.5	5	Bornholm Basin	0.03	0.01	128.0	0.09	0.02			12.5	17.5	0.02	0.11
15.0	12.5_17.5	6	Bornholm Basin	0.03	0.01	103.0	0.07	0.02			12.5	17.5	0.02	0.08
15.0	12.5_17.5	7	Bornholm Basin	0.04	0.03	108.0	0.23	0.02			12.5	17.5	0.02	0.28
15.0	12.5_17.5	8	Bornholm Basin	0.05	0.1	132.0	0.6	0.02			12.5	17.5	0.02	0.72
15.0	12.5_17.5	9	Bornholm Basin	0.04	0.03	113.0	0.16	0.02			12.5	17.5	0.02	0.19
15.0	12.5_17.5	10	Bornholm Basin	0.09	0.07	102.0	0.36	0.02			12.5	17.5	0.02	0.43
15.0	12.5_17.5	11	Bornholm Basin	0.27	0.15	143.0	1.33	0.03			12.5	17.5	0.02	1.6
15.0	12.5_17.5	12	Bornholm Basin	0.18	0.17	97.0	0.97	0.02			12.5	17.5	0.02	1.16
20.0	17.5_25.0	1	Bornholm Basin	0.12	0.1	131.0	0.55	0.02			17.5	25.0	0.02	0.66
20.0	17.5_25.0	2	Bornholm Basin	0.12	0.05	144.0	0.31	0.01			17.5	25.0	0.01	0.37
20.0	17.5_25.0	3	Bornholm Basin	0.14	0.05	143.0	0.38	0.02			17.5	25.0	0.02	0.46
20.0	17.5_25.0	4	Bornholm Basin	0.04	0.04	91.0	0.19	0.02			17.5	25.0	0.02	0.23
20.0	17.5_25.0	5	Bornholm Basin	0.02	0.01	108.0	0.08	0.02			17.5	25.0	0.02	0.1
20.0	17.5_25.0	6	Bornholm Basin	0.03	0.01	96.0	0.06	0.02			17.5	25.0	0.02	0.07
20.0	17.5_25.0	7	Bornholm Basin	0.03	0.02	88.0	0.13	0.02			17.5	25.0	0.02	0.16
