depth	depth_interval	month	sea_basin	mean	std	count	max	min	median	95p	5p	99p	1p	25p	75p	mad	smad	min_depth	max_depth	flag1_lower	flag1_upper	flag2_lower	flag2_upper	flag3_lower	flag3_upper	min_range_value	max_range_value
20.0	17.5_22.5	7	12n	51.57	98.96	24.0	421.0	0.31	12.93	235.9	0.35	381.67	0.31	3.1	43.48	11.08	16.43	17.5	22.5	0.0	89.3	0.0	135.13	0.0	180.96	0.0	618.92
20.0	17.5_22.5	8	12n	82.05	70.12	31.0	282.0	0.31	64.4	219.5	2.3	269.4	0.67	32.95	117.48	35.4	52.48	17.5	22.5	0.0	197.1	0.0	276.72	0.0	356.34	0.0	422.24
25.0	22.5_27.5	7	12n	93.61	115.73	43.0	500.0	0.31	48.4	319.0	2.78	479.84	1.27	17.95	133.2	39.5	58.56	22.5	27.5	0.0	260.4	0.0	387.6	0.0	514.8	0.0	731.46
25.0	22.5_27.5	8	12n	102.69	128.55	55.0	606.0	0.31	55.3	392.27	3.18	529.32	0.79	22.75	121.9	43.3	64.2	22.5	27.5	0.0	221.8	0.0	321.7	0.0	421.6	0.0	863.1
20.0	17.5_22.5	9	2	20.03	24.86	17.0	95.3	0.0	18.0	69.99	0.0	90.24	0.0	4.0	21.0	10.0	14.83	17.5	22.5	0.0	25.5	0.0	30.0	0.0	34.5	0.0	145.02
20.0	17.5_22.5	10	2	24.16	19.62	19.0	72.0	0.0	21.0	54.45	0.0	68.49	0.0	10.5	35.0	11.0	16.31	17.5	22.5	0.0	56.0	0.0	77.0	0.0	98.0	0.0	111.24
20.0	17.5_22.5	11	2	15.76	13.07	23.0	54.0	0.0	14.0	39.6	1.1	51.14	0.22	7.0	22.25	8.0	11.86	17.5	22.5	0.0	34.62	0.0	47.0	0.0	59.38	0.0	80.14
20.0	17.5_22.5	12	2	17.78	21.68	18.0	94.0	0.0	15.0	48.1	0.0	84.82	0.0	6.25	19.75	7.5	11.12	17.5	22.5	0.0	26.88	0.0	34.0	0.0	41.12	0.0	137.36
30.0	27.5_35.0	1	2	89.78	83.3	25.0	348.0	0.0	61.0	177.3	0.0	307.2	0.0	25.0	150.0	59.0	87.47	27.5	35.0	0.0	283.5	0.0	417.0	0.0	550.5	0.0	514.6
30.0	27.5_35.0	2	2	99.76	77.69	25.0	364.0	0.0	95.0	185.0	2.0	321.52	0.0	56.0	143.0	48.0	71.17	27.5	35.0	0.0	215.0	0.0	287.0	0.0	359.0	0.0	519.38
30.0	27.5_35.0	3	2	75.29	77.82	27.0	358.0	0.0	59.0	178.7	0.6	313.02	0.0	21.5	90.5	35.0	51.89	27.5	35.0	0.0	137.75	0.0	185.0	0.0	232.25	0.0	513.64
30.0	27.5_35.0	4	2	75.82	76.31	29.0	363.0	0.0	59.0	162.4	0.0	307.28	0.0	23.0	104.5	40.0	59.3	27.5	35.0	0.0	172.75	0.0	241.0	0.0	309.25	0.0	515.62
30.0	27.5_35.0	5	2	80.43	83.58	27.0	368.0	0.0	54.0	181.75	0.0	319.77	0.0	15.0	120.0	53.0	78.58	27.5	35.0	0.0	219.0	0.0	318.0	0.0	417.0	0.0	535.16
30.0	27.5_35.0	6	2	76.46	81.51	25.0	358.0	0.0	48.0	190.4	0.0	318.4	0.0	19.0	112.0	48.0	71.17	27.5	35.0	0.0	208.0	0.0	304.0	0.0	400.0	0.0	521.02
30.0	27.5_35.0	7	2	81.98	91.55	24.0	400.0	1.0	59.0	199.85	2.3	354.0	1.23	19.5	109.5	48.5	71.91	27.5	35.0	0.0	185.25	0.0	261.0	0.0	336.75	0.0	583.1
30.0	27.5_35.0	8	2	78.21	81.07	32.0	361.0	0.0	61.5	197.0	0.55	310.16	0.0	11.88	118.5	53.5	79.32	27.5	35.0	0.0	204.0	0.0	289.5	0.0	375.0	0.0	523.14
30.0	27.5_35.0	9	2	67.63	73.46	32.0	322.0	0.0	48.5	187.6	0.0	281.7	0.0	6.33	110.5	47.5	70.42	27.5	35.0	0.0	203.5	0.0	296.5	0.0	389.5	0.0	468.92
30.0	27.5_35.0	10	2	74.35	76.53	36.0	368.0	0.0	48.83	180.5	0.75	305.0	0.0	13.5	122.5	44.5	65.98	27.5	35.0	0.0	233.0	0.0	343.51	0.0	454.02	0.0	521.06
30.0	27.5_35.0	11	2	69.95	65.07	39.0	283.0	0.0	51.0	181.1	0.0	248.04	0.0	15.5	111.0	37.0	54.86	27.5	35.0	0.0	201.0	0.0	291.0	0.0	381.0	0.0	413.14
30.0	27.5_35.0	12	2	78.72	74.91	32.0	335.0	0.0	55.5	168.2	1.0	286.02	0.31	14.5	137.5	50.5	74.87	27.5	35.0	0.0	260.5	0.0	383.5	0.0	506.5	0.0	484.82
40.0	35.0_45.0	1	2	115.95	113.84	27.0	519.0	0.0	73.5	281.85	0.6	462.06	0.0	41.5	153.75	53.0	78.58	35.0	45.0	0.0	274.12	0.0	394.5	0.0	514.88	0.0	746.68
40.0	35.0_45.0	2	2	129.24	109.27	27.0	508.0	0.0	120.0	287.4	4.9	453.92	1.04	60.5	178.5	62.0	91.92	35.0	45.0	0.0	266.25	0.0	354.0	0.0	441.75	0.0	726.54
40.0	35.0_45.0	3	2	98.5	101.77	30.0	458.0	0.0	75.15	267.6	0.9	412.18	0.0	25.75	141.5	52.82	78.31	35.0	45.0	0.0	241.02	0.0	340.55	0.0	440.08	0.0	661.54
40.0	35.0_45.0	4	2	107.07	107.58	29.0	488.5	0.0	75.0	260.8	0.0	428.16	0.0	30.0	150.0	64.0	94.89	35.0	45.0	0.0	262.5	0.0	375.0	0.0	487.5	0.0	703.66
40.0	35.0_45.0	5	2	118.55	115.45	28.0	572.5	0.0	99.25	246.01	9.15	488.06	1.62	30.33	162.38	69.58	103.16	35.0	45.0	0.0	257.08	0.0	351.77	0.0	446.46	0.0	803.4
40.0	35.0_45.0	6	2	113.09	113.78	27.0	510.0	0.0	90.5	244.25	0.45	441.1	0.0	32.35	180.75	77.0	114.16	35.0	45.0	0.0	316.12	0.0	451.5	0.0	586.88	0.0	737.56
