depth	depth_interval	month	sea_basin	mean	std	count	max	min	median	95p	5p	99p	1p	25p	75p	mad	smad	min_depth	max_depth	flag1_lower	flag1_upper	flag2_lower	flag2_upper	flag3_lower	flag3_upper	min_range_value	max_range_value
40.0	35.0_45.0	1	2	34.04	31.53	151.0	153.9	4.8	15.1	108.58	7.42	125.8	5.92	9.8	50.9	8.0	11.86	35.0	45.0	1.85	104.6	0.0	158.3	0.0	212.0	0.0	216.96
40.0	35.0_45.0	2	2	32.95	31.62	153.0	150.7	5.1	15.7	105.64	7.3	129.8	6.09	10.45	47.9	7.6	11.27	35.0	45.0	2.57	96.2	0.0	144.5	0.0	192.8	0.0	213.94
40.0	35.0_45.0	3	2	31.15	29.37	150.0	150.6	5.0	15.85	95.75	6.9	122.17	5.67	9.4	48.26	8.7	12.9	35.0	45.0	0.0	96.88	0.0	145.49	0.0	194.1	0.0	209.34
40.0	35.0_45.0	4	2	29.43	28.63	168.0	150.55	1.4	14.8	91.83	5.57	127.6	3.94	8.65	44.06	9.1	13.49	35.0	45.0	0.0	87.95	0.0	131.84	0.0	175.73	0.0	207.81
40.0	35.0_45.0	5	2	29.47	29.29	177.0	156.3	4.2	15.9	92.89	5.53	132.14	4.6	9.03	43.7	9.4	13.94	35.0	45.0	0.0	85.4	0.0	127.1	0.0	168.8	0.0	214.88
40.0	35.0_45.0	6	2	30.84	29.13	164.0	137.7	4.7	18.1	98.11	6.12	124.46	5.07	9.65	47.36	11.5	17.05	35.0	45.0	0.0	91.25	0.0	135.14	0.0	179.03	0.0	195.96
40.0	35.0_45.0	7	2	32.69	30.15	178.0	153.35	4.5	19.25	99.03	6.18	136.0	4.9	9.2	49.48	12.7	18.83	35.0	45.0	0.0	94.82	0.0	140.17	0.0	185.52	0.0	213.65
40.0	35.0_45.0	8	2	36.0	30.67	184.0	152.15	4.2	25.4	97.51	6.5	138.27	4.54	10.57	51.67	17.55	26.02	35.0	45.0	0.0	91.08	0.0	130.48	0.0	169.89	0.0	213.49
40.0	35.0_45.0	9	2	36.62	31.14	173.0	158.3	4.35	24.8	97.8	6.7	140.57	5.41	10.75	53.6	17.8	26.39	35.0	45.0	0.0	96.8	0.0	140.0	0.0	183.2	0.0	220.58
40.0	35.0_45.0	10	2	38.16	33.19	178.0	152.0	3.3	31.4	105.31	5.19	140.02	3.87	10.0	57.34	22.45	33.28	35.0	45.0	0.0	96.25	0.0	135.16	0.0	174.07	0.0	218.38
