depth	depth_interval	month	sea_basin	mean	std	count	max	min	median	95p	5p	99p	1p	25p	75p	mad	smad	min_depth	max_depth	flag1_lower	flag1_upper	flag2_lower	flag2_upper	flag3_lower	flag3_upper	min_range_value	max_range_value
0.0	0_2.5	7	10	18.62	3.48	27.0	23.2	8.3	19.7	22.27	11.34	23.04	8.95	18.27	20.7	1.3	1.93	0.0	2.5	8.95	23.04	8.95	23.04	6.87	24.2	1.34	30.16
0.0	0_2.5	8	10	18.66	2.17	28.0	22.4	13.73	18.1	21.66	15.49	22.21	14.16	17.56	20.93	1.6	2.37	0.0	2.5	14.16	22.21	14.16	22.21	13.19	25.23	9.39	26.74
0.0	0_2.5	1	12n	1.46	0.95	109.0	4.07	-0.23	1.4	3.06	0.03	3.96	-0.18	0.83	2.0	0.6	0.89	0.0	2.5	-0.18	3.96	-0.18	3.96	-0.8	4.67	-2.0	5.97
0.0	0_2.5	2	12n	1.08	0.86	498.0	3.9	-1.0	1.0	2.8	-0.09	3.43	-0.27	0.4	1.56	0.6	0.89	0.0	2.5	-0.27	3.43	-0.27	3.43	-1.6	4.46	-2.0	5.62
0.0	0_2.5	3	12n	2.05	1.17	170.0	4.55	-0.5	1.9	3.7	0.2	4.37	-0.03	1.1	3.16	1.01	1.5	0.0	2.5	-0.03	4.37	-0.03	4.37	-1.3	5.81	-2.0	6.89
0.0	0_2.5	4	12n	4.91	2.1	530.0	12.4	0.4	4.6	8.84	2.06	11.59	1.24	3.4	6.1	1.23	1.83	0.0	2.5	1.24	11.59	1.24	11.59	-0.8	13.9	-2.0	16.6
0.0	0_2.5	5	12n	9.87	2.41	387.0	18.4	4.1	9.55	13.86	6.63	17.81	5.48	8.2	11.2	1.48	2.19	0.0	2.5	5.48	17.81	5.48	17.81	2.75	20.05	-0.72	23.22
0.0	0_2.5	6	12n	14.44	2.77	477.0	21.9	7.98	14.3	19.43	10.25	20.72	8.78	12.43	16.22	1.9	2.82	0.0	2.5	8.78	20.72	8.78	20.72	6.11	23.82	2.44	27.44
0.0	0_2.5	7	12n	18.14	2.55	1917.0	25.26	7.37	17.96	22.84	14.28	24.03	13.19	16.3	19.8	1.75	2.6	0.0	2.5	13.19	24.03	13.19	24.03	5.71	27.1	2.27	30.36
0.0	0_2.5	8	12n	18.41	2.17	2025.0	24.17	7.5	18.68	21.47	14.46	22.63	11.62	17.3	19.77	1.22	1.81	0.0	2.5	11.62	22.63	11.62	22.63	6.12	25.26	3.16	28.51
0.0	0_2.5	9	12n	15.25	1.63	468.0	20.65	10.67	15.26	17.93	12.72	20.03	11.89	14.11	16.2	1.04	1.54	0.0	2.5	11.89	20.03	11.89	20.03	9.52	21.59	7.41	23.91
0.0	0_2.5	10	12n	10.35	1.63	607.0	14.7	6.0	10.36	13.07	7.68	13.97	6.4	9.3	11.4	1.04	1.54	0.0	2.5	6.4	13.97	6.4	13.97	4.94	15.74	2.74	17.96
0.0	0_2.5	11	12n	6.86	1.4	348.0	10.4	2.1	6.89	9.0	4.53	9.55	3.38	5.98	7.9	0.99	1.46	0.0	2.5	3.38	9.55	3.38	9.55	1.19	11.41	-0.7	13.2
0.0	0_2.5	12	12n	3.41	1.54	191.0	7.0	0.1	3.4	5.96	0.9	6.71	0.26	2.42	4.5	1.0	1.48	0.0	2.5	0.26	6.71	0.26	6.71	-0.88	8.1	-2.0	10.08
5.0	2.5_7.5	1	12n	2.11	0.93	82.0	4.68	-0.22	2.12	3.38	0.67	4.34	0.18	1.5	2.65	0.59	0.88	2.5	7.5	0.18	4.34	0.18	4.34	-0.84	5.21	-2.0	6.54
5.0	2.5_7.5	2	12n	1.55	1.08	453.0	5.05	-0.27	1.4	3.48	0.1	4.62	-0.1	0.7	2.2	0.76	1.13	2.5	7.5	-0.1	4.62	-0.1	4.62	-0.97	5.85	-2.0	7.21
5.0	2.5_7.5	3	12n	2.08	1.02	131.0	4.54	0.0	2.06	3.5	0.58	3.8	0.12	1.32	3.05	0.84	1.25	2.5	7.5	0.12	3.8	0.12	3.8	-0.74	5.53	-2.0	6.58
5.0	2.5_7.5	4	12n	3.96	1.53	463.0	9.8	0.69	3.85	6.59	1.67	7.95	0.86	2.9	4.89	0.95	1.41	2.5	7.5	0.86	7.95	0.86	7.95	-0.26	10.84	-2.0	12.86
5.0	2.5_7.5	5	12n	8.82	1.85	282.0	14.3	3.84	8.82	11.89	5.94	13.13	4.71	7.51	10.02	1.27	1.89	2.5	7.5	4.71	13.13	4.71	13.13	2.53	15.5	0.14	18.0
5.0	2.5_7.5	6	12n	12.51	2.02	404.0	19.9	7.14	12.6	15.98	9.31	17.79	8.02	11.15	13.7	1.3	1.93	2.5	7.5	8.02	17.79	8.02	17.79	5.69	21.0	3.1	23.94
5.0	2.5_7.5	7	12n	16.48	2.66	1472.0	23.82	8.9	16.3	21.49	12.07	22.86	10.4	14.73	18.14	1.7	2.52	2.5	7.5	10.4	22.86	10.4	22.86	7.33	25.66	3.58	29.14
5.0	2.5_7.5	8	12n	17.28	2.4	1551.0	23.28	7.2	17.58	20.46	12.29	21.72	9.85	16.24	18.95	1.36	2.02	2.5	7.5	9.85	21.72	9.85	21.72	5.86	24.65	2.4	28.08
5.0	2.5_7.5	9	12n	15.01	1.64	413.0	20.61	10.95	15.02	17.7	12.39	19.88	11.67	13.9	15.92	1.02	1.51	2.5	7.5	11.67	19.88	11.67	19.88	9.83	21.51	7.67	23.89
5.0	2.5_7.5	10	12n	10.41	1.63	537.0	14.7	6.0	10.4	13.1	7.7	14.08	6.41	9.32	11.5	1.1	1.63	2.5	7.5	6.41	14.08	6.41	14.08	4.92	15.8	2.74	17.96
5.0	2.5_7.5	11	12n	7.0	1.35	309.0	9.9	2.2	7.04	9.0	4.69	9.49	3.38	6.2	8.02	0.92	1.36	2.5	7.5	3.38	9.49	3.38	9.49	1.36	10.88	-0.5	12.6
5.0	2.5_7.5	12	12n	3.9	1.36	134.0	6.7	0.2	3.81	6.1	1.65	6.35	0.7	3.06	4.91	0.98	1.45	2.5	7.5	0.7	6.35	0.7	6.35	-0.55	7.8	-2.0	9.42
10.0	7.5_12.5	1	12n	2.87	1.14	82.0	5.28	0.43	2.8	4.62	1.01	5.24	0.73	2.04	3.71	0.83	1.23	7.5	12.5	0.73	5.24	0.73	5.24	-0.33	6.19	-1.85	7.56
10.0	7.5_12.5	2	12n	1.88	1.22	433.0	6.15	-0.21	1.7	4.0	0.2	5.11	-0.04	0.88	2.75	0.9	1.33	7.5	12.5	-0.04	5.11	-0.04	5.11	-1.03	7.2	-2.0	8.59
10.0	7.5_12.5	3	12n	2.4	1.16	132.0	4.78	0.12	2.53	4.2	0.48	4.7	0.17	1.6	3.33	0.87	1.29	7.5	12.5	0.17	4.7	0.17	4.7	-0.81	5.58	-2.0	7.1
10.0	7.5_12.5	4	12n	2.98	1.21	450.0	7.1	0.41	2.95	4.95	1.01	5.8	0.65	2.09	3.8	0.85	1.26	7.5	12.5	0.65	5.8	0.65	5.8	-0.45	7.95	-2.0	9.52
10.0	7.5_12.5	5	12n	6.21	1.95	284.0	11.8	2.08	6.12	9.8	3.23	10.73	2.45	4.7	7.4	1.32	1.96	7.5	12.5	2.45	10.73	2.45	10.73	0.66	13.08	-1.82	15.7
10.0	7.5_12.5	6	12n	8.65	2.58	397.0	15.45	2.42	8.8	12.68	4.46	14.2	3.28	6.75	10.4	1.8	2.67	7.5	12.5	3.28	14.2	3.28	14.2	0.37	17.05	-2.0	20.61
10.0	7.5_12.5	7	12n	12.67	3.29	1204.0	22.26	2.98	12.85	18.29	6.52	20.08	4.93	10.7	14.71	2.01	2.98	7.5	12.5	4.93	20.08	4.93	20.08	0.83	24.12	-2.0	28.84
10.0	7.5_12.5	8	12n	13.78	3.44	1255.0	20.75	3.52	14.44	18.58	7.13	19.77	5.38	11.41	16.4	2.32	3.44	7.5	12.5	5.38	19.77	5.38	19.77	0.49	22.71	-2.0	27.63
10.0	7.5_12.5	9	12n	12.77	2.82	390.0	20.23	4.28	13.4	16.1	7.12	17.36	5.01	11.45	14.75	1.5	2.23	7.5	12.5	5.01	17.36	5.01	17.36	2.33	21.58	-1.36	25.87
10.0	7.5_12.5	10	12n	10.09	1.75	522.0	14.5	5.0	10.18	12.94	7.01	13.83	6.13	8.98	11.28	1.12	1.67	7.5	12.5	6.13	13.83	6.13	13.83	3.8	15.6	1.5	18.0
10.0	7.5_12.5	11	12n	7.16	1.27	310.0	10.1	2.3	7.2	9.08	4.79	9.65	4.38	6.35	8.1	0.9	1.33	7.5	12.5	4.38	9.65	4.38	9.65	1.45	11.0	-0.24	12.64
10.0	7.5_12.5	12	12n	4.4	1.25	133.0	6.73	0.6	4.42	6.24	2.4	6.72	0.93	3.6	5.2	0.82	1.22	7.5	12.5	0.93	6.72	0.93	6.72	-0.22	7.51	-1.9	9.23
15.0	12.5_17.5	1	12n	3.07	1.31	31.0	5.2	-0.2	3.44	4.6	1.12	5.08	0.17	2.12	4.04	0.7	1.04	12.5	17.5	0.17	5.08	0.17	5.08	-1.52	5.8	-2.0	7.82
15.0	12.5_17.5	2	12n	2.16	1.23	255.0	5.6	0.0	1.9	4.2	0.5	5.08	0.07	1.09	3.06	0.98	1.45	12.5	17.5	0.07	5.08	0.07	5.08	-0.81	6.76	-2.0	8.06
15.0	12.5_17.5	3	12n	2.31	1.24	64.0	5.24	0.0	2.23	4.18	0.41	4.67	0.13	1.45	3.4	1.06	1.57	12.5	17.5	0.13	4.67	0.13	4.67	-0.78	6.41	-2.0	7.72
15.0	12.5_17.5	4	12n	2.5	1.23	301.0	5.6	0.18	2.5	4.6	0.65	5.1	0.39	1.5	3.4	0.99	1.47	12.5	17.5	0.39	5.1	0.39	5.1	-0.82	6.5	-2.0	8.06
15.0	12.5_17.5	5	12n	4.43	1.5	183.0	8.8	0.8	4.32	6.99	2.23	8.32	1.08	3.4	5.4	1.08	1.6	12.5	17.5	1.08	8.32	1.08	8.32	-0.12	9.88	-2.0	11.8
15.0	12.5_17.5	6	12n	6.2	2.41	252.0	12.5	2.05	6.15	10.16	2.78	11.45	2.29	4.18	8.06	1.95	2.89	12.5	17.5	2.29	11.45	2.29	11.45	0.08	14.41	-2.0	17.32
15.0	12.5_17.5	7	12n	10.09	3.13	1044.0	18.98	2.19	10.21	15.0	4.3	17.42	3.19	8.29	12.2	1.96	2.9	12.5	17.5	3.19	17.42	3.19	17.42	0.27	20.97	-2.0	25.24
15.0	12.5_17.5	8	12n	11.04	3.35	1083.0	19.83	2.32	11.28	16.3	4.71	18.69	3.33	9.06	13.35	2.12	3.14	12.5	17.5	3.33	18.69	3.33	18.69	0.1	21.9	-2.0	26.53
15.0	12.5_17.5	9	12n	10.03	3.81	265.0	16.5	2.5	11.1	14.74	3.66	15.55	3.08	6.6	13.4	2.72	4.03	12.5	17.5	3.08	15.55	3.08	15.55	-2.0	18.8	-2.0	24.12
15.0	12.5_17.5	10	12n	9.08	2.58	336.0	13.2	2.6	9.6	12.6	3.88	13.1	3.27	7.7	10.86	1.5	2.22	12.5	17.5	3.27	13.1	3.27	13.1	0.7	14.46	-2.0	18.36
15.0	12.5_17.5	11	12n	6.76	1.62	200.0	10.2	2.8	6.9	9.2	4.0	9.9	3.3	5.59	8.04	1.2	1.78	12.5	17.5	3.3	9.9	3.3	9.9	1.49	11.34	-0.44	13.44
15.0	12.5_17.5	12	12n	4.5	0.99	36.0	6.8	1.6	4.41	5.85	3.05	6.62	2.1	4.1	5.25	0.63	0.94	12.5	17.5	2.1	6.62	2.1	6.62	1.29	7.64	-0.38	8.78
20.0	17.5_22.5	1	12n	3.28	1.18	20.0	4.8	1.34	3.73	4.69	1.4	4.78	1.35	2.5	4.18	0.54	0.8	17.5	22.5	1.35	4.78	1.35	4.78	0.11	5.25	-1.02	7.16
20.0	17.5_22.5	2	12n	1.79	1.15	260.0	5.3	-0.18	1.6	3.92	0.2	4.71	-0.11	0.96	2.5	0.7	1.04	17.5	22.5	-0.11	4.71	-0.11	4.71	-0.82	6.2	-2.0	7.6
20.0	17.5_22.5	3	12n	2.18	1.26	51.0	4.8	0.0	1.9	4.26	0.35	4.6	0.15	1.1	3.23	0.9	1.33	17.5	22.5	0.15	4.6	0.15	4.6	-0.8	6.13	-2.0	7.32
20.0	17.5_22.5	4	12n	2.23	1.15	314.0	5.5	0.29	2.08	4.2	0.61	4.89	0.3	1.3	3.0	0.83	1.24	17.5	22.5	0.3	4.89	0.3	4.89	-0.49	6.42	-2.0	7.8
20.0	17.5_22.5	5	12n	4.31	1.6	179.0	9.5	0.6	4.3	6.85	2.05	9.19	0.68	3.3	5.2	0.9	1.33	17.5	22.5	0.68	9.19	0.68	9.19	-0.4	10.4	-2.0	12.7
20.0	17.5_22.5	6	12n	5.81	2.1	252.0	11.5	1.5	5.79	9.15	2.72	10.85	2.17	4.18	7.3	1.51	2.25	17.5	22.5	2.17	10.85	2.17	10.85	-0.11	13.01	-2.0	15.7
20.0	17.5_22.5	7	12n	8.46	2.58	859.0	17.72	1.96	8.42	13.01	3.97	14.34	3.25	6.84	10.05	1.62	2.4	17.5	22.5	3.25	14.34	3.25	14.34	0.38	19.35	-2.0	22.88
20.0	17.5_22.5	8	12n	9.23	2.71	882.0	19.1	2.54	9.22	13.8	4.62	16.39	3.51	7.61	10.84	1.62	2.4	17.5	22.5	3.51	16.39	3.51	16.39	0.93	20.72	-2.0	24.52
20.0	17.5_22.5	9	12n	9.71	2.98	280.0	14.74	2.74	10.07	13.85	4.4	14.45	3.42	7.5	12.18	2.23	3.3	17.5	22.5	3.42	14.45	3.42	14.45	0.17	16.85	-2.0	20.7
20.0	17.5_22.5	10	12n	9.28	2.14	346.0	13.13	2.82	9.7	12.12	4.92	12.93	3.54	8.17	10.79	1.2	1.78	17.5	22.5	3.54	12.93	3.54	12.93	1.29	14.22	-1.46	17.41
20.0	17.5_22.5	11	12n	7.17	1.32	203.0	10.0	3.18	7.2	9.2	4.57	9.59	3.66	6.44	8.2	0.84	1.25	17.5	22.5	3.66	9.59	3.66	9.59	2.42	11.0	0.54	12.64
20.0	17.5_22.5	12	12n	4.53	1.1	35.0	7.3	2.5	4.4	6.56	2.87	7.1	2.6	3.93	5.09	0.6	0.89	17.5	22.5	2.6	7.1	2.6	7.1	2.03	7.99	0.3	9.5
25.0	22.5_27.5	2	12n	2.15	1.17	81.0	6.2	0.4	1.9	4.1	0.7	5.0	0.42	1.27	3.1	0.78	1.16	22.5	27.5	0.42	5.0	0.42	5.0	-0.23	7.4	-1.94	8.54
25.0	22.5_27.5	3	12n	3.07	1.19	19.0	4.6	0.5	3.1	4.42	1.4	4.56	0.68	2.21	4.2	1.1	1.63	22.5	27.5	0.68	4.56	0.68	4.56	-0.39	5.7	-1.88	6.98
25.0	22.5_27.5	4	12n	2.88	1.13	65.0	5.2	0.91	2.9	4.63	1.24	4.96	0.92	1.85	3.8	1.0	1.48	22.5	27.5	0.92	4.96	0.92	4.96	-0.14	6.1	-1.35	7.46
25.0	22.5_27.5	5	12n	3.73	1.35	34.0	7.3	1.77	3.67	6.54	2.03	7.13	1.82	2.75	4.28	0.72	1.07	22.5	27.5	1.82	7.13	1.82	7.13	0.85	7.91	-0.93	10.0
25.0	22.5_27.5	6	12n	5.97	2.16	73.0	10.8	2.2	5.5	9.4	2.9	10.08	2.27	4.3	7.8	2.0	2.96	22.5	27.5	2.27	10.08	2.27	10.08	1.0	13.1	-2.0	15.12
25.0	22.5_27.5	7	12n	7.28	2.39	434.0	15.3	2.08	7.29	11.28	3.37	12.87	2.59	5.49	8.9	1.75	2.6	22.5	27.5	2.59	12.87	2.59	12.87	0.28	16.91	-2.0	20.08
25.0	22.5_27.5	8	12n	7.85	2.45	440.0	14.8	1.96	7.83	12.14	3.7	13.49	3.01	6.22	9.52	1.66	2.46	22.5	27.5	3.01	13.49	3.01	13.49	0.35	16.49	-2.0	19.7
25.0	22.5_27.5	9	12n	6.6	3.0	44.0	13.8	2.7	5.8	12.2	3.15	13.43	2.7	4.26	8.8	2.1	3.12	22.5	27.5	2.7	13.43	2.7	13.43	1.16	16.8	-2.0	19.8
25.0	22.5_27.5	10	12n	8.37	2.76	88.0	12.74	2.8	9.1	12.27	3.55	12.44	2.8	6.25	10.45	1.8	2.67	22.5	27.5	2.8	12.44	2.8	12.44	-0.05	14.09	-2.0	18.26
25.0	22.5_27.5	11	12n	6.29	1.69	44.0	9.3	3.1	6.7	9.14	3.66	9.3	3.19	5.08	7.33	1.0	1.48	22.5	27.5	3.19	9.3	3.19	9.3	1.48	9.93	-0.28	12.68
25.0	22.5_27.5	12	12n	4.51	1.13	32.0	8.0	2.8	4.2	6.59	2.96	7.6	2.8	3.8	5.05	0.55	0.81	22.5	27.5	2.8	7.6	2.8	7.6	2.4	8.85	0.54	10.26
30.0	27.5_35.0	2	12n	1.78	1.19	187.0	5.8	-0.14	1.5	4.03	0.24	5.34	0.0	0.98	2.39	0.7	1.04	27.5	35.0	0.0	5.34	0.0	5.34	-0.66	6.69	-2.0	8.18
30.0	27.5_35.0	3	12n	1.71	1.01	28.0	3.8	0.1	1.7	3.56	0.37	3.75	0.15	0.95	2.4	0.7	1.04	27.5	35.0	0.15	3.75	0.15	3.75	-0.65	4.5	-1.92	5.82
30.0	27.5_35.0	4	12n	1.97	1.0	228.0	4.5	0.2	1.86	3.83	0.51	4.22	0.23	1.18	2.6	0.7	1.04	27.5	35.0	0.23	4.22	0.23	4.22	-0.48	5.24	-1.8	6.5
30.0	27.5_35.0	5	12n	3.67	1.31	132.0	6.8	0.6	3.8	5.7	1.35	6.55	0.73	2.9	4.51	0.8	1.19	27.5	35.0	0.73	6.55	0.73	6.55	-0.3	7.51	-2.0	9.42
30.0	27.5_35.0	6	12n	4.51	1.71	192.0	10.2	0.7	4.5	7.34	1.82	9.71	1.27	3.29	5.42	1.02	1.52	27.5	35.0	1.27	9.71	1.27	9.71	-0.51	11.12	-2.0	13.62
30.0	27.5_35.0	7	12n	5.95	1.99	561.0	12.6	1.2	5.95	9.39	2.8	10.39	2.0	4.43	7.31	1.43	2.11	27.5	35.0	2.0	10.39	2.0	10.39	-0.32	13.96	-2.0	16.58
30.0	27.5_35.0	8	12n	6.59	2.08	566.0	12.7	1.78	6.5	10.36	3.25	11.73	2.27	5.2	7.91	1.39	2.06	27.5	35.0	2.27	11.73	2.27	11.73	0.48	14.11	-2.0	16.86
30.0	27.5_35.0	9	12n	6.76	2.32	217.0	11.9	2.0	6.68	10.82	3.28	11.57	2.21	5.0	8.3	1.68	2.49	27.5	35.0	2.21	11.57	2.21	11.57	0.32	13.52	-2.0	16.54
30.0	27.5_35.0	10	12n	7.49	2.12	258.0	12.2	2.34	7.7	10.7	3.84	11.54	2.64	6.16	9.09	1.49	2.21	27.5	35.0	2.64	11.54	2.64	11.54	0.8	13.59	-1.9	16.44
30.0	27.5_35.0	11	12n	6.79	1.41	143.0	9.3	2.53	7.0	8.98	4.3	9.16	2.94	6.21	7.7	0.76	1.13	27.5	35.0	2.94	9.16	2.94	9.16	1.74	10.0	-0.29	12.12
30.0	27.5_35.0	12	12n	4.39	1.35	45.0	6.5	0.9	4.4	6.28	2.3	6.46	1.47	3.5	5.5	1.0	1.48	27.5	35.0	1.47	6.46	1.47	6.46	-0.0	7.6	-1.8	9.2
40.0	35.0_45.0	2	12n	1.95	1.28	153.0	6.0	-0.12	1.7	4.14	0.3	5.75	-0.03	1.1	2.7	0.8	1.19	35.0	45.0	-0.03	5.75	-0.03	5.75	-0.72	7.0	-2.0	8.56
40.0	35.0_45.0	3	12n	1.83	1.09	22.0	3.9	0.5	1.75	3.6	0.5	3.84	0.5	0.85	2.58	0.9	1.33	35.0	45.0	0.5	3.84	0.5	3.84	-0.4	4.73	-1.68	6.08
40.0	35.0_45.0	4	12n	1.96	1.02	203.0	5.1	0.2	1.88	3.8	0.49	4.1	0.3	1.2	2.65	0.69	1.02	35.0	45.0	0.3	4.1	0.3	4.1	-0.48	5.87	-1.84	7.14
40.0	35.0_45.0	5	12n	3.3	1.21	131.0	6.7	0.6	3.3	5.35	1.25	5.95	0.83	2.5	4.05	0.8	1.19	35.0	45.0	0.83	5.95	0.83	5.95	-0.2	7.45	-1.82	9.12
40.0	35.0_45.0	6	12n	3.7	1.47	150.0	7.9	0.9	3.66	6.4	1.5	7.05	1.1	2.59	4.78	1.07	1.59	35.0	45.0	1.1	7.05	1.1	7.05	-0.17	9.02	-2.0	10.84
40.0	35.0_45.0	7	12n	4.93	1.87	510.0	10.44	0.9	4.72	8.34	2.23	9.84	1.33	3.52	6.08	1.24	1.83	35.0	45.0	1.33	9.84	1.33	9.84	-0.3	11.8	-2.0	14.18
40.0	35.0_45.0	8	12n	5.51	1.99	493.0	12.05	1.01	5.25	9.1	2.58	10.47	1.9	4.06	6.7	1.3	1.93	35.0	45.0	1.9	10.47	1.9	10.47	-0.18	13.5	-2.0	16.03
40.0	35.0_45.0	9	12n	5.58	1.93	217.0	9.9	1.9	5.5	8.8	2.59	9.68	2.05	3.98	7.1	1.6	2.37	35.0	45.0	2.05	9.68	2.05	9.68	0.38	11.5	-1.96	13.76
40.0	35.0_45.0	10	12n	6.5	2.04	216.0	11.5	2.11	6.7	9.97	3.1	10.97	2.17	5.12	7.7	1.32	1.96	35.0	45.0	2.17	10.97	2.17	10.97	0.53	12.5	-1.97	15.58
40.0	35.0_45.0	11	12n	6.37	1.5	144.0	9.4	2.23	6.62	8.3	3.75	9.06	2.34	5.6	7.4	0.79	1.16	35.0	45.0	2.34	9.06	2.34	9.06	1.21	10.18	-0.77	12.4
50.0	45.0_55.0	2	12n	2.23	1.32	132.0	6.0	-0.08	2.0	4.45	0.43	5.77	0.02	1.2	3.02	0.93	1.37	45.0	55.0	0.02	5.77	0.02	5.77	-0.88	7.02	-2.0	8.64
50.0	45.0_55.0	4	12n	2.08	1.04	178.0	5.31	0.3	2.0	4.01	0.7	4.27	0.44	1.23	2.8	0.78	1.15	45.0	55.0	0.44	4.27	0.44	4.27	-0.47	6.11	-1.78	7.39
50.0	45.0_55.0	5	12n	3.0	1.14	116.0	5.7	0.6	2.93	5.0	1.2	5.38	0.8	2.15	3.77	0.83	1.24	45.0	55.0	0.8	5.38	0.8	5.38	-0.18	6.54	-1.68	7.98
50.0	45.0_55.0	6	12n	3.2	1.24	132.0	6.1	1.0	3.18	5.3	1.41	5.77	1.12	2.09	4.06	1.02	1.51	45.0	55.0	1.12	5.77	1.12	5.77	-0.09	6.98	-1.48	8.58
50.0	45.0_55.0	7	12n	4.2	1.68	387.0	9.5	0.9	3.93	7.39	1.98	8.84	1.14	3.0	5.2	1.07	1.59	45.0	55.0	1.14	8.84	1.14	8.84	-0.03	10.77	-2.0	12.86
50.0	45.0_55.0	8	12n	4.66	1.78	368.0	10.16	1.11	4.4	8.12	2.14	9.11	1.57	3.4	5.79	1.18	1.75	45.0	55.0	1.57	9.11	1.57	9.11	0.11	11.55	-2.0	13.72
50.0	45.0_55.0	9	12n	4.66	1.6	191.0	9.6	1.7	4.5	7.55	2.35	8.78	1.98	3.5	5.63	1.1	1.63	45.0	55.0	1.98	8.78	1.98	8.78	0.7	10.73	-1.5	12.8
50.0	45.0_55.0	10	12n	5.57	1.67	191.0	9.68	2.0	5.6	8.21	2.79	8.93	2.08	4.54	6.73	1.1	1.63	45.0	55.0	2.08	8.93	2.08	8.93	0.94	10.81	-1.34	13.02
50.0	45.0_55.0	11	12n	5.89	1.44	132.0	8.7	2.17	6.2	7.89	3.41	8.54	2.21	5.0	6.88	0.8	1.19	45.0	55.0	2.21	8.54	2.21	8.54	0.97	9.38	-0.71	11.58
60.0	55.0_65.0	2	12n	2.2	1.37	77.0	6.0	0.1	1.93	5.0	0.43	5.77	0.1	1.1	3.0	0.86	1.27	55.0	65.0	0.1	5.77	0.1	5.77	-0.73	7.07	-2.0	8.74
60.0	55.0_65.0	4	12n	2.04	1.02	102.0	4.6	0.32	1.98	3.9	0.7	4.27	0.42	1.2	2.8	0.81	1.21	55.0	65.0	0.42	4.27	0.42	4.27	-0.46	5.42	-1.72	6.64
60.0	55.0_65.0	5	12n	2.87	1.06	64.0	5.5	0.8	2.8	4.74	1.2	5.25	0.8	2.19	3.61	0.72	1.07	55.0	65.0	0.8	5.25	0.8	5.25	0.19	6.31	-1.32	7.62
60.0	55.0_65.0	6	12n	3.14	1.25	75.0	5.8	1.11	3.1	5.37	1.47	5.73	1.18	2.15	3.81	0.9	1.33	55.0	65.0	1.18	5.73	1.18	5.73	0.16	6.51	-1.39	8.3
60.0	55.0_65.0	7	12n	3.83	1.14	228.0	6.79	1.0	3.8	5.87	2.01	6.66	1.29	3.08	4.5	0.7	1.04	55.0	65.0	1.29	6.66	1.29	6.66	0.28	7.49	-1.28	9.07
60.0	55.0_65.0	8	12n	4.19	1.19	207.0	9.3	1.38	4.16	6.27	2.3	7.08	1.8	3.49	4.82	0.67	0.99	55.0	65.0	1.8	7.08	1.8	7.08	0.71	9.96	-1.0	11.68
60.0	55.0_65.0	9	12n	4.82	1.67	107.0	9.7	1.9	4.4	7.98	2.65	9.38	2.14	3.55	5.78	1.05	1.56	55.0	65.0	2.14	9.38	2.14	9.38	1.05	11.08	-1.44	13.04
60.0	55.0_65.0	10	12n	5.7	1.58	109.0	9.1	2.3	5.7	8.5	3.18	8.96	2.41	4.69	6.8	1.1	1.63	55.0	65.0	2.41	8.96	2.41	8.96	1.29	10.2	-0.86	12.26
60.0	55.0_65.0	11	12n	6.09	1.24	71.0	8.7	3.2	6.1	7.99	3.81	8.7	3.41	5.4	6.91	0.72	1.07	55.0	65.0	3.41	8.7	3.41	8.7	2.5	9.51	0.72	11.18
70.0	65.0_75.0	2	12n	2.49	1.4	23.0	5.9	0.23	2.61	4.78	0.75	5.66	0.34	1.5	3.2	0.89	1.32	65.0	75.0	0.34	5.66	0.34	5.66	-0.88	6.49	-2.0	8.7
70.0	65.0_75.0	4	12n	1.99	0.85	26.0	4.1	0.8	1.91	3.25	0.84	3.9	0.81	1.35	2.5	0.6	0.89	65.0	75.0	0.81	3.9	0.81	3.9	0.24	4.69	-0.9	5.8
70.0	65.0_75.0	7	12n	3.79	1.05	105.0	6.57	1.7	3.69	5.45	2.01	6.27	1.73	3.11	4.43	0.68	1.01	65.0	75.0	1.73	6.27	1.73	6.27	1.12	7.31	-0.4	8.67
70.0	65.0_75.0	8	12n	4.05	1.17	101.0	6.42	1.57	4.04	6.04	2.01	6.25	1.78	3.3	4.92	0.87	1.29	65.0	75.0	1.78	6.25	1.78	6.25	0.83	7.3	-0.77	8.76
70.0	65.0_75.0	9	12n	3.99	0.57	26.0	4.95	2.7	4.09	4.84	3.1	4.94	2.8	3.69	4.29	0.39	0.58	65.0	75.0	2.8	4.94	2.8	4.94	2.3	5.15	1.56	6.09
70.0	65.0_75.0	10	12n	4.76	0.76	26.0	6.1	3.26	4.65	5.88	3.8	6.05	3.4	4.21	5.3	0.65	0.96	65.0	75.0	3.4	6.05	3.4	6.05	2.82	6.75	1.74	7.62
70.0	65.0_75.0	11	12n	5.26	0.63	21.0	6.7	4.34	5.2	6.2	4.5	6.6	4.37	4.72	5.57	0.48	0.71	65.0	75.0	4.37	6.6	4.37	6.6	3.86	7.07	3.08	7.96
80.0	75.0_85.0	2	12n	3.62	1.32	18.0	5.4	1.18	3.71	4.97	1.27	5.32	1.2	2.71	4.7	1.01	1.5	75.0	85.0	1.2	5.32	1.2	5.32	0.18	6.39	-1.46	8.04
80.0	75.0_85.0	4	12n	3.05	1.04	19.0	5.2	1.26	2.9	4.75	1.3	5.11	1.27	2.67	3.49	0.5	0.74	75.0	85.0	1.27	5.11	1.27	5.11	1.03	5.79	-0.82	7.28
