depth	depth_interval	month	sea_basin	mean	std	count	max	min	95p	5p	min_depth	max_depth	min_range_value	max_range_value
10.0	7.5_12.5	9	Bothnian Sea	7.05	0.3	136.0	7.72	6.39			7.5	12.5	5.79	8.32
10.0	7.5_12.5	10	Bothnian Sea	7.28	0.33	77.0	7.8	6.18			7.5	12.5	5.52	8.46
10.0	7.5_12.5	12	Bothnian Sea	8.06	0.32	101.0	8.77	6.47			7.5	12.5	5.83	9.41
15.0	12.5_17.5	9	Bothnian Sea	7.03	0.3	128.0	7.79	6.17			12.5	17.5	5.57	8.39
15.0	12.5_17.5	10	Bothnian Sea	7.25	0.32	71.0	7.82	6.14			12.5	17.5	5.5	8.46
15.0	12.5_17.5	12	Bothnian Sea	8.04	0.31	94.0	8.75	6.56			12.5	17.5	5.94	9.37
20.0	17.5_25.0	9	Bothnian Sea	7.08	0.35	128.0	8.02	6.26			17.5	25.0	5.56	8.72
20.0	17.5_25.0	10	Bothnian Sea	7.24	0.33	71.0	8.09	6.26			17.5	25.0	5.6	8.75
20.0	17.5_25.0	12	Bothnian Sea	8.03	0.31	94.0	8.74	6.37			17.5	25.0	5.75	9.36
30.0	25.0_35.0	9	Bothnian Sea	7.56	0.59	127.0	9.17	6.33			25.0	35.0	5.15	10.35
30.0	25.0_35.0	10	Bothnian Sea	7.34	0.38	70.0	8.27	6.45			25.0	35.0	5.69	9.03
30.0	25.0_35.0	12	Bothnian Sea	8.0	0.33	92.0	8.76	6.21			25.0	35.0	5.55	9.42
40.0	35.0_45.0	9	Bothnian Sea	7.7	0.57	135.0	8.98	5.67			35.0	45.0	4.53	10.12
40.0	35.0_45.0	10	Bothnian Sea	7.41	0.56	76.0	8.67	6.43			35.0	45.0	5.31	9.79
40.0	35.0_45.0	12	Bothnian Sea	7.88	0.44	92.0	8.8	6.3			35.0	45.0	5.42	9.68
50.0	45.0_55.0	9	Bothnian Sea	7.35	0.73	122.0	9.12	5.6			45.0	55.0	4.14	10.58
50.0	45.0_55.0	10	Bothnian Sea	7.18	0.59	67.0	8.71	6.12			45.0	55.0	4.94	9.89
50.0	45.0_55.0	12	Bothnian Sea	7.57	0.67	82.0	8.78	6.05			45.0	55.0	4.71	10.12
60.0	55.0_65.0	9	Bothnian Sea	6.74	0.82	123.0	8.5	4.01			55.0	65.0	2.37	10.14
60.0	55.0_65.0	10	Bothnian Sea	6.69	0.61	66.0	7.63	4.99			55.0	65.0	3.77	8.85
60.0	55.0_65.0	12	Bothnian Sea	7.0	0.82	87.0	8.46	4.65			55.0	65.0	3.01	10.1
70.0	65.0_75.0	9	Bothnian Sea	6.21	0.9	103.0	7.83	4.08			65.0	75.0	2.28	9.63
70.0	65.0_75.0	10	Bothnian Sea	6.51	0.61	46.0	7.4	4.92			65.0	75.0	3.7	8.62
70.0	65.0_75.0	12	Bothnian Sea	6.49	0.72	61.0	8.2	4.59			65.0	75.0	3.15	9.64
80.0	75.0_85.0	9	Bothnian Sea	5.84	0.92	89.0	7.14	3.06			75.0	85.0	1.22	8.98
80.0	75.0_85.0	10	Bothnian Sea	6.16	0.69	41.0	7.22	4.27			75.0	85.0	2.89	8.6
80.0	75.0_85.0	12	Bothnian Sea	6.08	0.68	60.0	8.09	4.9			75.0	85.0	3.54	9.45
90.0	85.0_95.0	9	Bothnian Sea	5.83	0.85	62.0	6.91	4.03			85.0	95.0	2.33	8.61
90.0	85.0_95.0	10	Bothnian Sea	6.12	0.65	27.0	7.16	4.6			85.0	95.0	3.3	8.46
90.0	85.0_95.0	12	Bothnian Sea	5.88	0.55	57.0	7.53	4.87			85.0	95.0	3.77	8.63
100.0	95.0_112.5	9	Bothnian Sea	5.88	0.69	48.0	6.97	4.68			95.0	112.5	3.3	8.35
100.0	95.0_112.5	10	Bothnian Sea	5.96	0.61	23.0	7.11	4.91			95.0	112.5	3.69	8.33
100.0	95.0_112.5	12	Bothnian Sea	5.77	0.47	53.0	7.01	4.75			95.0	112.5	3.81	7.95
125.0	112.5_137.5	9	Bothnian Sea	5.58	0.64	23.0	6.64	4.59			112.5	137.5	3.31	7.92
125.0	112.5_137.5	12	Bothnian Sea	5.56	0.49	41.0	6.59	4.6			112.5	137.5	3.62	7.57
150.0	137.5_162.5	12	Bothnian Sea	5.22	0.43	27.0	6.01	4.56			137.5	162.5	3.7	6.87
175.0	162.5_187.5	12	Bothnian Sea	5.17	0.48	24.0	6.06	4.42			162.5	187.5	3.46	7.02
200.0	187.5_212.5	12	Bothnian Sea	5.33	0.44	16.0	6.05	4.36			187.5	212.5	3.48	6.93
0.0	0_2.5	1	Eastern Gotland Basin	8.12	0.29	49.0	8.7	7.45			0.0	2.5	6.87	9.28
0.0	0_2.5	2	Eastern Gotland Basin	8.53	0.21	180.0	9.1	7.34			0.0	2.5	6.92	9.52
0.0	0_2.5	3	Eastern Gotland Basin	8.63	0.24	160.0	9.21	8.12			0.0	2.5	7.64	9.69
0.0	0_2.5	4	Eastern Gotland Basin	9.18	0.47	56.0	10.1	7.27			0.0	2.5	6.33	11.04
0.0	0_2.5	5	Eastern Gotland Basin	8.96	0.4	37.0	9.9	8.05			0.0	2.5	7.25	10.7
0.0	0_2.5	6	Eastern Gotland Basin	7.91	0.43	42.0	8.58	6.76			0.0	2.5	5.9	9.44
0.0	0_2.5	7	Eastern Gotland Basin	7.1	0.3	46.0	7.8	6.6			0.0	2.5	6.0	8.4
0.0	0_2.5	8	Eastern Gotland Basin	6.35	0.46	38.0	7.2	5.0			0.0	2.5	4.08	8.12
0.0	0_2.5	9	Eastern Gotland Basin	6.47	0.22	47.0	6.92	6.0			0.0	2.5	5.56	7.36
0.0	0_2.5	10	Eastern Gotland Basin	6.82	0.28	190.0	7.66	6.27			0.0	2.5	5.71	8.22
0.0	0_2.5	11	Eastern Gotland Basin	7.36	0.26	184.0	8.0	6.37			0.0	2.5	5.85	8.52
0.0	0_2.5	12	Eastern Gotland Basin	7.61	0.3	49.0	8.2	6.82			0.0	2.5	6.22	8.8
5.0	2.5_7.5	1	Eastern Gotland Basin	8.14	0.29	53.0	8.75	7.45			2.5	7.5	6.87	9.33
5.0	2.5_7.5	2	Eastern Gotland Basin	8.57	0.19	198.0	9.11	8.14			2.5	7.5	7.76	9.49
5.0	2.5_7.5	3	Eastern Gotland Basin	8.64	0.24	177.0	9.21	8.1			2.5	7.5	7.62	9.69
5.0	2.5_7.5	4	Eastern Gotland Basin	9.25	0.39	57.0	10.16	8.56			2.5	7.5	7.78	10.94
5.0	2.5_7.5	5	Eastern Gotland Basin	8.97	0.36	40.0	9.9	8.1			2.5	7.5	7.38	10.62
5.0	2.5_7.5	6	Eastern Gotland Basin	8.04	0.41	44.0	9.01	6.93			2.5	7.5	6.11	9.83
5.0	2.5_7.5	7	Eastern Gotland Basin	7.19	0.33	46.0	7.92	6.6			2.5	7.5	5.94	8.58
5.0	2.5_7.5	8	Eastern Gotland Basin	6.44	0.36	39.0	7.2	5.83			2.5	7.5	5.11	7.92
5.0	2.5_7.5	9	Eastern Gotland Basin	6.47	0.23	48.0	6.92	5.96			2.5	7.5	5.5	7.38
5.0	2.5_7.5	10	Eastern Gotland Basin	6.84	0.28	218.0	7.63	6.28			2.5	7.5	5.72	8.19
5.0	2.5_7.5	11	Eastern Gotland Basin	7.39	0.24	214.0	8.0	6.63			2.5	7.5	6.15	8.48
5.0	2.5_7.5	12	Eastern Gotland Basin	7.66	0.27	55.0	8.2	6.86			2.5	7.5	6.32	8.74
10.0	7.5_12.5	1	Eastern Gotland Basin	8.13	0.29	53.0	8.78	7.45			7.5	12.5	6.87	9.36
10.0	7.5_12.5	2	Eastern Gotland Basin	8.57	0.2	199.0	9.1	8.17			7.5	12.5	7.77	9.5
10.0	7.5_12.5	3	Eastern Gotland Basin	8.64	0.24	177.0	9.2	8.15			7.5	12.5	7.67	9.68
10.0	7.5_12.5	4	Eastern Gotland Basin	9.23	0.38	57.0	10.19	8.61			7.5	12.5	7.85	10.95
10.0	7.5_12.5	5	Eastern Gotland Basin	9.01	0.3	40.0	9.62	8.4			7.5	12.5	7.8	10.22
10.0	7.5_12.5	6	Eastern Gotland Basin	8.04	0.41	44.0	8.81	6.94			7.5	12.5	6.12	9.63
10.0	7.5_12.5	7	Eastern Gotland Basin	7.19	0.4	46.0	8.19	6.4			7.5	12.5	5.6	8.99
10.0	7.5_12.5	8	Eastern Gotland Basin	6.31	0.32	39.0	7.0	5.77			7.5	12.5	5.13	7.64
10.0	7.5_12.5	9	Eastern Gotland Basin	6.45	0.23	49.0	6.91	6.0			7.5	12.5	5.54	7.37
10.0	7.5_12.5	10	Eastern Gotland Basin	6.84	0.29	218.0	7.75	6.28			7.5	12.5	5.7	8.33
10.0	7.5_12.5	11	Eastern Gotland Basin	7.39	0.24	214.0	8.0	6.85			7.5	12.5	6.37	8.48
10.0	7.5_12.5	12	Eastern Gotland Basin	7.65	0.27	55.0	8.2	6.86			7.5	12.5	6.32	8.74
15.0	12.5_17.5	1	Eastern Gotland Basin	8.13	0.28	53.0	8.85	7.43			12.5	17.5	6.87	9.41
15.0	12.5_17.5	2	Eastern Gotland Basin	8.56	0.2	199.0	9.1	8.21			12.5	17.5	7.81	9.5
15.0	12.5_17.5	3	Eastern Gotland Basin	8.63	0.24	177.0	9.2	8.15			12.5	17.5	7.67	9.68
15.0	12.5_17.5	4	Eastern Gotland Basin	9.19	0.35	57.0	10.1	8.54			12.5	17.5	7.84	10.8
15.0	12.5_17.5	5	Eastern Gotland Basin	9.0	0.26	40.0	9.63	8.4			12.5	17.5	7.88	10.15
15.0	12.5_17.5	6	Eastern Gotland Basin	8.12	0.69	44.0	10.21	6.91			12.5	17.5	5.53	11.59
15.0	12.5_17.5	7	Eastern Gotland Basin	7.05	0.68	46.0	8.97	5.7			12.5	17.5	4.34	10.33
15.0	12.5_17.5	8	Eastern Gotland Basin	6.1	0.26	39.0	6.6	5.6			12.5	17.5	5.08	7.12
15.0	12.5_17.5	9	Eastern Gotland Basin	6.38	0.26	48.0	6.89	5.93			12.5	17.5	5.41	7.41
15.0	12.5_17.5	10	Eastern Gotland Basin	6.84	0.3	218.0	7.87	6.24			12.5	17.5	5.64	8.47
15.0	12.5_17.5	11	Eastern Gotland Basin	7.39	0.23	214.0	8.0	6.86			12.5	17.5	6.4	8.46
15.0	12.5_17.5	12	Eastern Gotland Basin	7.65	0.27	55.0	8.2	6.88			12.5	17.5	6.34	8.74
20.0	17.5_25.0	1	Eastern Gotland Basin	8.13	0.28	53.0	8.83	7.38			17.5	25.0	6.82	9.39
20.0	17.5_25.0	2	Eastern Gotland Basin	8.55	0.19	199.0	9.09	8.21			17.5	25.0	7.83	9.47
20.0	17.5_25.0	3	Eastern Gotland Basin	8.63	0.24	177.0	9.2	8.14			17.5	25.0	7.66	9.68
20.0	17.5_25.0	4	Eastern Gotland Basin	9.11	0.29	57.0	9.7	8.57			17.5	25.0	7.99	10.28
20.0	17.5_25.0	5	Eastern Gotland Basin	8.93	0.26	40.0	9.5	8.4			17.5	25.0	7.88	10.02
20.0	17.5_25.0	6	Eastern Gotland Basin	8.2	0.78	44.0	10.54	7.0			17.5	25.0	5.44	12.1
20.0	17.5_25.0	7	Eastern Gotland Basin	6.98	0.74	46.0	8.79	5.51			17.5	25.0	4.03	10.27
20.0	17.5_25.0	8	Eastern Gotland Basin	6.02	0.49	39.0	6.94	4.85			17.5	25.0	3.87	7.92
20.0	17.5_25.0	9	Eastern Gotland Basin	6.3	0.44	49.0	7.7	5.0			17.5	25.0	4.12	8.58
20.0	17.5_25.0	10	Eastern Gotland Basin	6.84	0.32	218.0	7.97	6.0			17.5	25.0	5.36	8.61
20.0	17.5_25.0	11	Eastern Gotland Basin	7.38	0.23	214.0	7.93	6.84			17.5	25.0	6.38	8.39
20.0	17.5_25.0	12	Eastern Gotland Basin	7.65	0.25	55.0	8.2	6.89			17.5	25.0	6.39	8.7
30.0	25.0_35.0	1	Eastern Gotland Basin	8.15	0.29	53.0	8.85	7.36			25.0	35.0	6.78	9.43
30.0	25.0_35.0	2	Eastern Gotland Basin	8.54	0.17	199.0	9.0	8.21			25.0	35.0	7.87	9.34
30.0	25.0_35.0	3	Eastern Gotland Basin	8.62	0.24	177.0	9.2	8.08			25.0	35.0	7.6	9.68
30.0	25.0_35.0	4	Eastern Gotland Basin	8.96	0.28	56.0	9.6	8.39			25.0	35.0	7.83	10.16
30.0	25.0_35.0	5	Eastern Gotland Basin	8.8	0.27	40.0	9.5	8.1			25.0	35.0	7.56	10.04
30.0	25.0_35.0	6	Eastern Gotland Basin	8.39	0.91	44.0	11.16	7.03			25.0	35.0	5.21	12.98
30.0	25.0_35.0	7	Eastern Gotland Basin	7.74	0.84	46.0	10.67	6.22			25.0	35.0	4.54	12.35
30.0	25.0_35.0	8	Eastern Gotland Basin	6.65	0.7	39.0	7.63	5.01			25.0	35.0	3.61	9.03
30.0	25.0_35.0	9	Eastern Gotland Basin	6.57	0.66	49.0	8.0	4.5			25.0	35.0	3.18	9.32
30.0	25.0_35.0	10	Eastern Gotland Basin	6.79	0.41	217.0	8.12	4.8			25.0	35.0	3.98	8.94
30.0	25.0_35.0	11	Eastern Gotland Basin	7.35	0.27	214.0	7.94	5.9			25.0	35.0	5.36	8.48
30.0	25.0_35.0	12	Eastern Gotland Basin	7.66	0.24	54.0	8.2	6.92			25.0	35.0	6.44	8.68
40.0	35.0_45.0	1	Eastern Gotland Basin	8.11	0.27	51.0	8.86	7.35			35.0	45.0	6.81	9.4
40.0	35.0_45.0	2	Eastern Gotland Basin	8.45	0.29	197.0	8.91	6.67			35.0	45.0	6.09	9.49
40.0	35.0_45.0	3	Eastern Gotland Basin	8.56	0.25	173.0	9.2	7.87			35.0	45.0	7.37	9.7
40.0	35.0_45.0	4	Eastern Gotland Basin	8.82	0.26	55.0	9.43	8.37			35.0	45.0	7.85	9.95
40.0	35.0_45.0	5	Eastern Gotland Basin	8.62	0.29	40.0	9.3	8.05			35.0	45.0	7.47	9.88
40.0	35.0_45.0	6	Eastern Gotland Basin	8.4	0.89	44.0	11.51	7.2			35.0	45.0	5.42	13.29
40.0	35.0_45.0	7	Eastern Gotland Basin	8.1	0.82	46.0	10.78	7.1			35.0	45.0	5.46	12.42
40.0	35.0_45.0	8	Eastern Gotland Basin	7.3	0.44	39.0	7.9	6.2			35.0	45.0	5.32	8.78
40.0	35.0_45.0	9	Eastern Gotland Basin	6.99	0.59	49.0	7.98	5.63			35.0	45.0	4.45	9.16
40.0	35.0_45.0	10	Eastern Gotland Basin	6.83	0.56	218.0	8.08	4.1			35.0	45.0	2.98	9.2
40.0	35.0_45.0	11	Eastern Gotland Basin	7.03	0.69	209.0	7.87	3.54			35.0	45.0	2.16	9.25
40.0	35.0_45.0	12	Eastern Gotland Basin	7.55	0.41	53.0	8.2	5.94			35.0	45.0	5.12	9.02
50.0	45.0_55.0	1	Eastern Gotland Basin	7.94	0.58	50.0	8.88	4.41			45.0	55.0	3.25	10.04
50.0	45.0_55.0	2	Eastern Gotland Basin	8.3	0.51	173.0	8.9	5.15			45.0	55.0	4.13	9.92
50.0	45.0_55.0	3	Eastern Gotland Basin	8.32	0.49	167.0	9.03	5.94			45.0	55.0	4.96	10.01
50.0	45.0_55.0	4	Eastern Gotland Basin	8.6	0.59	54.0	9.37	5.11			45.0	55.0	3.93	10.55
50.0	45.0_55.0	5	Eastern Gotland Basin	8.35	0.34	40.0	9.06	7.57			45.0	55.0	6.89	9.74
50.0	45.0_55.0	6	Eastern Gotland Basin	8.35	0.86	43.0	11.06	7.0			45.0	55.0	5.28	12.78
50.0	45.0_55.0	7	Eastern Gotland Basin	8.07	0.86	46.0	10.75	7.0			45.0	55.0	5.28	12.47
50.0	45.0_55.0	8	Eastern Gotland Basin	7.33	0.41	39.0	8.2	6.47			45.0	55.0	5.65	9.02
50.0	45.0_55.0	9	Eastern Gotland Basin	7.11	0.57	49.0	8.1	5.7			45.0	55.0	4.56	9.24
50.0	45.0_55.0	10	Eastern Gotland Basin	6.44	0.99	213.0	8.02	1.94			45.0	55.0	0.0	10.0
50.0	45.0_55.0	11	Eastern Gotland Basin	6.06	1.17	184.0	7.75	2.41			45.0	55.0	0.07	10.09
50.0	45.0_55.0	12	Eastern Gotland Basin	7.22	0.86	52.0	7.97	3.87			45.0	55.0	2.15	9.69
60.0	55.0_65.0	1	Eastern Gotland Basin	6.21	2.22	50.0	8.1	0.44			55.0	65.0	0.0	12.54
60.0	55.0_65.0	2	Eastern Gotland Basin	6.9	1.9	162.0	8.6	0.8			55.0	65.0	0.0	12.4
60.0	55.0_65.0	3	Eastern Gotland Basin	7.19	1.84	146.0	8.97	1.25			55.0	65.0	0.0	12.65
60.0	55.0_65.0	4	Eastern Gotland Basin	7.52	1.74	54.0	9.3	1.31			55.0	65.0	0.0	12.78
60.0	55.0_65.0	5	Eastern Gotland Basin	7.51	1.24	40.0	8.63	2.76			55.0	65.0	0.28	11.11
60.0	55.0_65.0	6	Eastern Gotland Basin	7.66	1.1	43.0	11.1	4.48			55.0	65.0	2.28	13.3
60.0	55.0_65.0	7	Eastern Gotland Basin	7.23	1.25	46.0	10.8	4.6			55.0	65.0	2.1	13.3
60.0	55.0_65.0	8	Eastern Gotland Basin	6.54	1.1	39.0	7.57	2.3			55.0	65.0	0.1	9.77
60.0	55.0_65.0	9	Eastern Gotland Basin	5.97	1.61	49.0	7.8	0.0			55.0	65.0	0.0	11.02
60.0	55.0_65.0	10	Eastern Gotland Basin	4.88	1.69	189.0	7.67	0.2			55.0	65.0	0.0	11.05
60.0	55.0_65.0	11	Eastern Gotland Basin	4.16	1.7	168.0	7.64	0.36			55.0	65.0	0.0	11.04
60.0	55.0_65.0	12	Eastern Gotland Basin	5.04	1.82	52.0	7.8	1.0			55.0	65.0	0.0	11.44
70.0	65.0_75.0	1	Eastern Gotland Basin	2.64	2.23	50.0	8.0	0.2			65.0	75.0	0.0	12.46
70.0	65.0_75.0	2	Eastern Gotland Basin	3.23	2.19	141.0	8.56	0.37			65.0	75.0	0.0	12.94
70.0	65.0_75.0	3	Eastern Gotland Basin	3.69	2.37	127.0	8.52	0.26			65.0	75.0	0.0	13.26
70.0	65.0_75.0	4	Eastern Gotland Basin	3.62	2.18	54.0	8.9	0.61			65.0	75.0	0.0	13.26
70.0	65.0_75.0	5	Eastern Gotland Basin	4.32	2.17	40.0	8.76	0.2			65.0	75.0	0.0	13.1
70.0	65.0_75.0	6	Eastern Gotland Basin	4.2	2.02	43.0	8.94	0.1			65.0	75.0	0.0	12.98
70.0	65.0_75.0	7	Eastern Gotland Basin	3.61	2.02	46.0	7.36	0.2			65.0	75.0	0.0	11.4
70.0	65.0_75.0	8	Eastern Gotland Basin	3.65	1.72	39.0	5.97	0.1			65.0	75.0	0.0	9.41
70.0	65.0_75.0	9	Eastern Gotland Basin	2.98	1.88	48.0	7.1	0.1			65.0	75.0	0.0	10.86
70.0	65.0_75.0	10	Eastern Gotland Basin	2.19	1.47	154.0	5.7	0.09			65.0	75.0	0.0	8.64
70.0	65.0_75.0	11	Eastern Gotland Basin	1.92	1.18	155.0	6.77	0.1			65.0	75.0	0.0	9.13
70.0	65.0_75.0	12	Eastern Gotland Basin	2.21	1.5	52.0	6.16	0.07			65.0	75.0	0.0	9.16
80.0	75.0_85.0	1	Eastern Gotland Basin	0.7	0.57	50.0	2.4	0.07			75.0	85.0	0.0	3.54
80.0	75.0_85.0	2	Eastern Gotland Basin	1.05	0.87	122.0	6.64	0.0			75.0	85.0	0.0	8.38
80.0	75.0_85.0	3	Eastern Gotland Basin	1.02	0.76	102.0	3.79	0.07			75.0	85.0	0.0	5.31
80.0	75.0_85.0	4	Eastern Gotland Basin	1.01	0.72	54.0	3.83	0.1			75.0	85.0	0.0	5.27
80.0	75.0_85.0	5	Eastern Gotland Basin	0.95	0.85	40.0	3.74	0.1			75.0	85.0	0.0	5.44
80.0	75.0_85.0	6	Eastern Gotland Basin	1.03	1.25	42.0	7.0	0.1			75.0	85.0	0.0	9.5
80.0	75.0_85.0	7	Eastern Gotland Basin	1.04	1.09	45.0	5.03	0.06			75.0	85.0	0.0	7.21
80.0	75.0_85.0	8	Eastern Gotland Basin	0.94	0.95	37.0	5.11	0.1			75.0	85.0	0.0	7.01
80.0	75.0_85.0	9	Eastern Gotland Basin	0.84	0.76	45.0	2.64	0.0			75.0	85.0	0.0	4.16
80.0	75.0_85.0	10	Eastern Gotland Basin	0.63	0.7	133.0	5.5	0.0			75.0	85.0	0.0	6.9
80.0	75.0_85.0	11	Eastern Gotland Basin	0.77	0.65	129.0	2.61	0.0			75.0	85.0	0.0	3.91
80.0	75.0_85.0	12	Eastern Gotland Basin	0.85	0.62	52.0	2.53	0.0			75.0	85.0	0.0	3.77
90.0	85.0_95.0	1	Eastern Gotland Basin	0.45	0.39	35.0	1.5	0.0			85.0	95.0	0.0	2.28
90.0	85.0_95.0	2	Eastern Gotland Basin	0.5	0.39	87.0	1.5	0.0			85.0	95.0	0.0	2.28
90.0	85.0_95.0	3	Eastern Gotland Basin	0.44	0.33	76.0	1.4	0.0			85.0	95.0	0.0	2.06
90.0	85.0_95.0	4	Eastern Gotland Basin	0.6	0.45	43.0	1.69	0.09			85.0	95.0	0.0	2.59
90.0	85.0_95.0	5	Eastern Gotland Basin	0.47	0.31	30.0	1.21	0.1			85.0	95.0	0.0	1.83
90.0	85.0_95.0	6	Eastern Gotland Basin	0.56	0.37	32.0	1.5	0.09			85.0	95.0	0.0	2.24
90.0	85.0_95.0	7	Eastern Gotland Basin	0.58	0.52	37.0	2.46	0.04			85.0	95.0	0.0	3.5
90.0	85.0_95.0	8	Eastern Gotland Basin	0.55	0.47	32.0	1.5	0.1			85.0	95.0	0.0	2.44
90.0	85.0_95.0	9	Eastern Gotland Basin	0.42	0.39	38.0	1.7	0.0			85.0	95.0	0.0	2.48
90.0	85.0_95.0	10	Eastern Gotland Basin	0.37	0.43	117.0	2.79	0.0			85.0	95.0	0.0	3.65
90.0	85.0_95.0	11	Eastern Gotland Basin	0.48	0.51	77.0	2.0	0.0			85.0	95.0	0.0	3.02
90.0	85.0_95.0	12	Eastern Gotland Basin	0.46	0.4	41.0	1.5	0.0			85.0	95.0	0.0	2.3
100.0	95.0_112.5	1	Eastern Gotland Basin	0.44	0.35	36.0	1.4	0.0			95.0	112.5	0.0	2.1
100.0	95.0_112.5	2	Eastern Gotland Basin	0.46	0.41	65.0	1.5	0.0			95.0	112.5	0.0	2.32
100.0	95.0_112.5	3	Eastern Gotland Basin	0.5	0.44	64.0	1.73	0.0			95.0	112.5	0.0	2.61
100.0	95.0_112.5	4	Eastern Gotland Basin	0.61	0.56	43.0	2.9	0.07			95.0	112.5	0.0	4.02
100.0	95.0_112.5	5	Eastern Gotland Basin	0.57	0.6	31.0	2.6	0.0			95.0	112.5	0.0	3.8
100.0	95.0_112.5	6	Eastern Gotland Basin	0.56	0.45	34.0	1.7	0.05			95.0	112.5	0.0	2.6
100.0	95.0_112.5	7	Eastern Gotland Basin	0.6	0.61	37.0	2.3	0.0			95.0	112.5	0.0	3.52
100.0	95.0_112.5	8	Eastern Gotland Basin	0.64	0.56	30.0	2.15	0.0			95.0	112.5	0.0	3.27
100.0	95.0_112.5	9	Eastern Gotland Basin	0.67	0.68	37.0	2.9	0.0			95.0	112.5	0.0	4.26
100.0	95.0_112.5	10	Eastern Gotland Basin	0.43	0.42	92.0	1.88	0.0			95.0	112.5	0.0	2.72
100.0	95.0_112.5	11	Eastern Gotland Basin	0.51	0.52	58.0	2.0	0.0			95.0	112.5	0.0	3.04
100.0	95.0_112.5	12	Eastern Gotland Basin	0.42	0.37	40.0	1.4	0.0			95.0	112.5	0.0	2.14
125.0	112.5_137.5	1	Eastern Gotland Basin	0.23	0.28	34.0	1.3	0.0			112.5	137.5	0.0	1.86
125.0	112.5_137.5	2	Eastern Gotland Basin	0.35	0.6	47.0	2.64	0.0			112.5	137.5	0.0	3.84
125.0	112.5_137.5	3	Eastern Gotland Basin	0.39	0.6	49.0	2.77	0.0			112.5	137.5	0.0	3.97
125.0	112.5_137.5	4	Eastern Gotland Basin	0.4	0.66	40.0	2.84	0.0			112.5	137.5	0.0	4.16
125.0	112.5_137.5	5	Eastern Gotland Basin	0.5	0.82	27.0	2.8	0.0			112.5	137.5	0.0	4.44
125.0	112.5_137.5	6	Eastern Gotland Basin	0.5	0.69	30.0	2.2	0.0			112.5	137.5	0.0	3.58
125.0	112.5_137.5	7	Eastern Gotland Basin	0.38	0.48	33.0	1.5	0.0			112.5	137.5	0.0	2.46
125.0	112.5_137.5	8	Eastern Gotland Basin	0.42	0.51	28.0	1.83	0.0			112.5	137.5	0.0	2.85
125.0	112.5_137.5	9	Eastern Gotland Basin	0.38	0.57	35.0	3.03	0.0			112.5	137.5	0.0	4.17
125.0	112.5_137.5	10	Eastern Gotland Basin	0.28	0.45	69.0	2.7	0.0			112.5	137.5	0.0	3.6
125.0	112.5_137.5	11	Eastern Gotland Basin	0.21	0.26	45.0	1.4	0.0			112.5	137.5	0.0	1.92
125.0	112.5_137.5	12	Eastern Gotland Basin	0.16	0.27	40.0	1.5	0.0			112.5	137.5	0.0	2.04
150.0	137.5_162.5	1	Eastern Gotland Basin	0.09	0.14	26.0	0.7	0.0			137.5	162.5	0.0	0.98
150.0	137.5_162.5	2	Eastern Gotland Basin	0.06	0.12	33.0	0.5	0.0			137.5	162.5	0.0	0.74
150.0	137.5_162.5	3	Eastern Gotland Basin	0.07	0.07	27.0	0.28	0.0			137.5	162.5	0.0	0.42
150.0	137.5_162.5	4	Eastern Gotland Basin	0.16	0.19	26.0	0.76	0.0			137.5	162.5	0.0	1.14
150.0	137.5_162.5	5	Eastern Gotland Basin	0.13	0.2	21.0	0.7	0.0			137.5	162.5	0.0	1.1
150.0	137.5_162.5	6	Eastern Gotland Basin	0.31	0.51	21.0	1.6	0.0			137.5	162.5	0.0	2.62
150.0	137.5_162.5	7	Eastern Gotland Basin	0.23	0.39	26.0	1.29	0.0			137.5	162.5	0.0	2.07
150.0	137.5_162.5	8	Eastern Gotland Basin	0.07	0.17	21.0	0.8	0.0			137.5	162.5	0.0	1.14
150.0	137.5_162.5	9	Eastern Gotland Basin	0.14	0.23	27.0	0.97	0.0			137.5	162.5	0.0	1.43
150.0	137.5_162.5	10	Eastern Gotland Basin	0.1	0.14	42.0	0.7	0.0			137.5	162.5	0.0	0.98
150.0	137.5_162.5	11	Eastern Gotland Basin	0.09	0.13	30.0	0.7	0.0			137.5	162.5	0.0	0.96
150.0	137.5_162.5	12	Eastern Gotland Basin	0.1	0.16	28.0	0.8	0.0			137.5	162.5	0.0	1.12
175.0	162.5_187.5	1	Eastern Gotland Basin	0.1	0.13	25.0	0.5	0.0			162.5	187.5	0.0	0.76
175.0	162.5_187.5	2	Eastern Gotland Basin	0.06	0.11	24.0	0.5	0.0			162.5	187.5	0.0	0.72
175.0	162.5_187.5	3	Eastern Gotland Basin	0.08	0.1	25.0	0.5	0.0			162.5	187.5	0.0	0.7
175.0	162.5_187.5	4	Eastern Gotland Basin	0.17	0.34	27.0	1.62	0.0			162.5	187.5	0.0	2.3
175.0	162.5_187.5	5	Eastern Gotland Basin	0.14	0.21	19.0	0.7	0.0			162.5	187.5	0.0	1.12
175.0	162.5_187.5	6	Eastern Gotland Basin	0.28	0.55	21.0	1.75	0.0			162.5	187.5	0.0	2.85
175.0	162.5_187.5	7	Eastern Gotland Basin	0.25	0.51	23.0	1.84	0.0			162.5	187.5	0.0	2.86
175.0	162.5_187.5	8	Eastern Gotland Basin	0.06	0.14	18.0	0.6	0.0			162.5	187.5	0.0	0.88
175.0	162.5_187.5	9	Eastern Gotland Basin	0.13	0.28	24.0	1.3	0.0			162.5	187.5	0.0	1.86
