depth	depth_interval	month	sea_basin	mean	std	count	max	min	95p	5p	min_depth	max_depth	min_range_value	max_range_value
5.0	2.5_7.5	10	Kattegat	8.05	0.05	39.0	8.16	7.84			2.5	7.5	7.74	8.26
5.0	2.5_7.5	11	Kattegat	8.0	0.05	41.0	8.16	7.93			2.5	7.5	7.83	8.26
5.0	2.5_7.5	12	Kattegat	7.96	0.18	49.0	8.64	7.84			2.5	7.5	7.48	9.0
10.0	7.5_12.5	1	Kattegat	7.9	0.06	39.0	8.11	7.83			7.5	12.5	7.71	8.23
10.0	7.5_12.5	2	Kattegat	7.91	0.07	38.0	8.15	7.82			7.5	12.5	7.68	8.29
10.0	7.5_12.5	3	Kattegat	8.0	0.08	42.0	8.21	7.89			7.5	12.5	7.73	8.37
10.0	7.5_12.5	4	Kattegat	8.01	0.07	53.0	8.14	7.87			7.5	12.5	7.73	8.28
10.0	7.5_12.5	5	Kattegat	8.02	0.07	39.0	8.15	7.82			7.5	12.5	7.68	8.29
10.0	7.5_12.5	6	Kattegat	8.12	0.06	43.0	8.29	8.0			7.5	12.5	7.88	8.41
10.0	7.5_12.5	7	Kattegat	8.14	0.06	41.0	8.27	8.03			7.5	12.5	7.91	8.39
10.0	7.5_12.5	8	Kattegat	8.16	0.07	39.0	8.32	7.93			7.5	12.5	7.79	8.46
10.0	7.5_12.5	9	Kattegat	8.11	0.07	43.0	8.24	7.9			7.5	12.5	7.76	8.38
10.0	7.5_12.5	10	Kattegat	8.04	0.05	39.0	8.16	7.85			7.5	12.5	7.75	8.26
10.0	7.5_12.5	11	Kattegat	8.0	0.06	41.0	8.21	7.92			7.5	12.5	7.8	8.33
10.0	7.5_12.5	12	Kattegat	7.96	0.18	49.0	8.64	7.85			7.5	12.5	7.49	9.0
15.0	12.5_17.5	1	Kattegat	7.9	0.07	38.0	8.12	7.83			12.5	17.5	7.69	8.26
15.0	12.5_17.5	2	Kattegat	7.9	0.07	38.0	8.15	7.81			12.5	17.5	7.67	8.29
15.0	12.5_17.5	3	Kattegat	7.93	0.08	41.0	8.21	7.83			12.5	17.5	7.67	8.37
15.0	12.5_17.5	4	Kattegat	7.95	0.07	50.0	8.12	7.8			12.5	17.5	7.66	8.26
15.0	12.5_17.5	5	Kattegat	7.94	0.08	37.0	8.13	7.75			12.5	17.5	7.59	8.29
15.0	12.5_17.5	6	Kattegat	8.06	0.06	43.0	8.16	7.91			12.5	17.5	7.79	8.28
15.0	12.5_17.5	7	Kattegat	8.09	0.06	41.0	8.21	7.96			12.5	17.5	7.84	8.33
15.0	12.5_17.5	8	Kattegat	8.08	0.07	38.0	8.2	7.92			12.5	17.5	7.78	8.34
15.0	12.5_17.5	9	Kattegat	8.05	0.07	42.0	8.24	7.95			12.5	17.5	7.81	8.38
15.0	12.5_17.5	10	Kattegat	8.0	0.06	38.0	8.15	7.8			12.5	17.5	7.68	8.27
15.0	12.5_17.5	11	Kattegat	7.98	0.06	41.0	8.15	7.87			12.5	17.5	7.75	8.27
15.0	12.5_17.5	12	Kattegat	7.96	0.18	48.0	8.65	7.83			12.5	17.5	7.47	9.01
20.0	17.5_22.5	1	Kattegat	7.91	0.07	38.0	8.13	7.82			17.5	22.5	7.68	8.27
20.0	17.5_22.5	2	Kattegat	7.9	0.07	38.0	8.16	7.81			17.5	22.5	7.67	8.3
20.0	17.5_22.5	3	Kattegat	7.89	0.07	41.0	8.19	7.81			17.5	22.5	7.67	8.33
20.0	17.5_22.5	4	Kattegat	7.88	0.07	50.0	8.04	7.78			17.5	22.5	7.64	8.18
20.0	17.5_22.5	5	Kattegat	7.9	0.07	37.0	8.07	7.74			17.5	22.5	7.6	8.21
20.0	17.5_22.5	6	Kattegat	7.99	0.07	42.0	8.14	7.84			17.5	22.5	7.7	8.28
20.0	17.5_22.5	7	Kattegat	8.02	0.07	40.0	8.14	7.86			17.5	22.5	7.72	8.28
20.0	17.5_22.5	8	Kattegat	7.99	0.07	38.0	8.12	7.73			17.5	22.5	7.59	8.26
20.0	17.5_22.5	9	Kattegat	7.99	0.08	42.0	8.23	7.87			17.5	22.5	7.71	8.39
20.0	17.5_22.5	10	Kattegat	7.95	0.09	38.0	8.12	7.67			17.5	22.5	7.49	8.3
20.0	17.5_22.5	11	Kattegat	7.95	0.07	41.0	8.12	7.81			17.5	22.5	7.67	8.26
20.0	17.5_22.5	12	Kattegat	7.96	0.18	48.0	8.65	7.79			17.5	22.5	7.43	9.01
25.0	22.5_27.5	1	Kattegat	7.91	0.06	34.0	8.09	7.83			22.5	27.5	7.71	8.21
25.0	22.5_27.5	2	Kattegat	7.88	0.04	29.0	7.97	7.81			22.5	27.5	7.73	8.05
25.0	22.5_27.5	3	Kattegat	7.87	0.04	31.0	7.95	7.82			22.5	27.5	7.74	8.03
25.0	22.5_27.5	4	Kattegat	7.85	0.06	37.0	7.95	7.73			22.5	27.5	7.61	8.07
25.0	22.5_27.5	5	Kattegat	7.89	0.07	33.0	8.07	7.75			22.5	27.5	7.61	8.21
25.0	22.5_27.5	6	Kattegat	7.93	0.07	37.0	8.1	7.75			22.5	27.5	7.61	8.24
25.0	22.5_27.5	7	Kattegat	7.94	0.08	31.0	8.07	7.73			22.5	27.5	7.57	8.23
25.0	22.5_27.5	8	Kattegat	7.93	0.06	32.0	8.06	7.82			22.5	27.5	7.7	8.18
25.0	22.5_27.5	9	Kattegat	7.91	0.08	38.0	8.08	7.74			22.5	27.5	7.58	8.24
25.0	22.5_27.5	10	Kattegat	7.91	0.07	31.0	8.09	7.68			22.5	27.5	7.54	8.23
25.0	22.5_27.5	11	Kattegat	7.93	0.08	38.0	8.12	7.79			22.5	27.5	7.63	8.28
25.0	22.5_27.5	12	Kattegat	7.93	0.17	41.0	8.65	7.82			22.5	27.5	7.48	8.99
30.0	27.5_35.0	1	Kattegat	7.92	0.07	38.0	8.13	7.82			27.5	35.0	7.68	8.27
30.0	27.5_35.0	2	Kattegat	7.9	0.07	38.0	8.16	7.81			27.5	35.0	7.67	8.3
30.0	27.5_35.0	3	Kattegat	7.87	0.05	40.0	8.1	7.8			27.5	35.0	7.7	8.2
30.0	27.5_35.0	4	Kattegat	7.85	0.07	48.0	8.01	7.72			27.5	35.0	7.58	8.15
30.0	27.5_35.0	5	Kattegat	7.87	0.06	35.0	8.05	7.73			27.5	35.0	7.61	8.17
30.0	27.5_35.0	6	Kattegat	7.92	0.07	41.0	8.09	7.79			27.5	35.0	7.65	8.23
30.0	27.5_35.0	7	Kattegat	7.91	0.11	40.0	8.35	7.71			27.5	35.0	7.49	8.57
30.0	27.5_35.0	8	Kattegat	7.87	0.08	36.0	8.02	7.68			27.5	35.0	7.52	8.18
30.0	27.5_35.0	9	Kattegat	7.88	0.09	42.0	8.15	7.65			27.5	35.0	7.47	8.33
30.0	27.5_35.0	10	Kattegat	7.89	0.08	38.0	8.12	7.66			27.5	35.0	7.5	8.28
30.0	27.5_35.0	11	Kattegat	7.92	0.07	41.0	8.11	7.78			27.5	35.0	7.64	8.25
30.0	27.5_35.0	12	Kattegat	7.95	0.19	46.0	8.65	7.79			27.5	35.0	7.41	9.03
40.0	35.0_45.0	1	Kattegat	7.92	0.07	32.0	8.13	7.83			35.0	45.0	7.69	8.27
40.0	35.0_45.0	2	Kattegat	7.9	0.08	30.0	8.17	7.78			35.0	45.0	7.62	8.33
40.0	35.0_45.0	3	Kattegat	7.86	0.06	30.0	8.09	7.76			35.0	45.0	7.64	8.21
40.0	35.0_45.0	4	Kattegat	7.84	0.06	37.0	7.96	7.72			35.0	45.0	7.6	8.08
40.0	35.0_45.0	5	Kattegat	7.86	0.05	28.0	7.97	7.74			35.0	45.0	7.64	8.07
40.0	35.0_45.0	6	Kattegat	7.88	0.08	30.0	8.03	7.77			35.0	45.0	7.61	8.19
40.0	35.0_45.0	7	Kattegat	7.83	0.1	31.0	8.04	7.66			35.0	45.0	7.46	8.24
40.0	35.0_45.0	8	Kattegat	7.79	0.1	28.0	7.97	7.59			35.0	45.0	7.39	8.17
40.0	35.0_45.0	9	Kattegat	7.79	0.12	32.0	8.08	7.58			35.0	45.0	7.34	8.32
40.0	35.0_45.0	10	Kattegat	7.87	0.09	28.0	8.13	7.65			35.0	45.0	7.47	8.31
40.0	35.0_45.0	11	Kattegat	7.91	0.08	29.0	8.1	7.77			35.0	45.0	7.61	8.26
40.0	35.0_45.0	12	Kattegat	7.98	0.22	34.0	8.66	7.78			35.0	45.0	7.34	9.1
50.0	45.0_55.0	1	Kattegat	7.9	0.06	27.0	8.06	7.82			45.0	55.0	7.7	8.18
50.0	45.0_55.0	2	Kattegat	7.89	0.07	28.0	8.18	7.78			45.0	55.0	7.64	8.32
50.0	45.0_55.0	3	Kattegat	7.86	0.06	27.0	8.08	7.75			45.0	55.0	7.63	8.2
50.0	45.0_55.0	4	Kattegat	7.83	0.06	33.0	7.97	7.71			45.0	55.0	7.59	8.09
50.0	45.0_55.0	5	Kattegat	7.85	0.05	25.0	7.97	7.73			45.0	55.0	7.63	8.07
50.0	45.0_55.0	6	Kattegat	7.86	0.07	30.0	8.0	7.74			45.0	55.0	7.6	8.14
50.0	45.0_55.0	7	Kattegat	7.79	0.09	29.0	7.98	7.62			45.0	55.0	7.44	8.16
50.0	45.0_55.0	8	Kattegat	7.73	0.12	27.0	7.92	7.47			45.0	55.0	7.23	8.16
50.0	45.0_55.0	9	Kattegat	7.73	0.12	31.0	7.92	7.52			45.0	55.0	7.28	8.16
50.0	45.0_55.0	10	Kattegat	7.83	0.1	28.0	8.07	7.59			45.0	55.0	7.39	8.27
50.0	45.0_55.0	11	Kattegat	7.89	0.08	30.0	8.09	7.73			45.0	55.0	7.57	8.25
50.0	45.0_55.0	12	Kattegat	7.95	0.19	32.0	8.65	7.81			45.0	55.0	7.43	9.03
60.0	55.0_65.0	1	Kattegat	7.92	0.07	16.0	8.06	7.84			55.0	65.0	7.7	8.2
60.0	55.0_65.0	2	Kattegat	7.91	0.08	16.0	8.18	7.84			55.0	65.0	7.68	8.34
60.0	55.0_65.0	3	Kattegat	7.86	0.06	18.0	8.07	7.8			55.0	65.0	7.68	8.19
60.0	55.0_65.0	4	Kattegat	7.85	0.06	20.0	7.97	7.74			55.0	65.0	7.62	8.09
60.0	55.0_65.0	5	Kattegat	7.84	0.06	16.0	7.96	7.72			55.0	65.0	7.6	8.08
60.0	55.0_65.0	6	Kattegat	7.85	0.08	20.0	7.96	7.7			55.0	65.0	7.54	8.12
60.0	55.0_65.0	7	Kattegat	7.8	0.09	18.0	7.96	7.61			55.0	65.0	7.43	8.14
60.0	55.0_65.0	8	Kattegat	7.74	0.1	16.0	7.87	7.58			55.0	65.0	7.38	8.07
60.0	55.0_65.0	9	Kattegat	7.74	0.13	20.0	7.91	7.48			55.0	65.0	7.22	8.17
60.0	55.0_65.0	10	Kattegat	7.83	0.11	18.0	8.04	7.55			55.0	65.0	7.33	8.26
60.0	55.0_65.0	11	Kattegat	7.89	0.07	18.0	8.04	7.79			55.0	65.0	7.65	8.18
60.0	55.0_65.0	12	Kattegat	7.94	0.17	21.0	8.64	7.77			55.0	65.0	7.43	8.98
0.0	0_5.0	2	Skagerrak	7.98	0.12	21.0	8.19	7.86			0.0	5.0	7.62	8.43
0.0	0_5.0	3	Skagerrak	7.99	0.07	18.0	8.11	7.88			0.0	5.0	7.74	8.25
0.0	0_5.0	4	Skagerrak	8.03	0.06	27.0	8.15	7.92			0.0	5.0	7.8	8.27
0.0	0_5.0	5	Skagerrak	8.07	0.06	21.0	8.16	7.97			0.0	5.0	7.85	8.28
0.0	0_5.0	6	Skagerrak	8.13	0.07	16.0	8.22	8.0			0.0	5.0	7.86	8.36
0.0	0_5.0	7	Skagerrak	8.14	0.07	22.0	8.24	8.02			0.0	5.0	7.88	8.38
0.0	0_5.0	8	Skagerrak	8.15	0.06	16.0	8.25	8.04			0.0	5.0	7.92	8.37
0.0	0_5.0	9	Skagerrak	8.1	0.05	21.0	8.25	8.03			0.0	5.0	7.93	8.35
0.0	0_5.0	12	Skagerrak	8.07	0.29	21.0	8.69	7.91			0.0	5.0	7.33	9.27
10.0	5.0_20.0	2	Skagerrak	7.97	0.12	22.0	8.19	7.86			5.0	20.0	7.62	8.43
10.0	5.0_20.0	3	Skagerrak	7.97	0.05	18.0	8.06	7.89			5.0	20.0	7.79	8.16
10.0	5.0_20.0	4	Skagerrak	8.01	0.06	28.0	8.11	7.91			5.0	20.0	7.79	8.23
10.0	5.0_20.0	5	Skagerrak	8.05	0.06	21.0	8.16	7.96			5.0	20.0	7.84	8.28
10.0	5.0_20.0	6	Skagerrak	8.1	0.06	16.0	8.18	7.99			5.0	20.0	7.87	8.3
10.0	5.0_20.0	7	Skagerrak	8.12	0.06	22.0	8.22	7.99			5.0	20.0	7.87	8.34
10.0	5.0_20.0	8	Skagerrak	8.13	0.06	16.0	8.21	8.03			5.0	20.0	7.91	8.33
10.0	5.0_20.0	9	Skagerrak	8.09	0.05	21.0	8.23	7.99			5.0	20.0	7.89	8.33
10.0	5.0_20.0	12	Skagerrak	8.08	0.29	21.0	8.69	7.91			5.0	20.0	7.33	9.27
30.0	20.0_45.0	2	Skagerrak	7.98	0.12	22.0	8.2	7.87			20.0	45.0	7.63	8.44
30.0	20.0_45.0	3	Skagerrak	7.92	0.04	18.0	8.02	7.88			20.0	45.0	7.8	8.1
30.0	20.0_45.0	4	Skagerrak	7.93	0.05	28.0	8.05	7.84			20.0	45.0	7.74	8.15
30.0	20.0_45.0	5	Skagerrak	7.96	0.06	21.0	8.1	7.88			20.0	45.0	7.76	8.22
30.0	20.0_45.0	6	Skagerrak	7.98	0.06	16.0	8.08	7.89			20.0	45.0	7.77	8.2
30.0	20.0_45.0	7	Skagerrak	8.01	0.08	22.0	8.19	7.88			20.0	45.0	7.72	8.35
30.0	20.0_45.0	8	Skagerrak	8.0	0.07	16.0	8.17	7.88			20.0	45.0	7.74	8.31
30.0	20.0_45.0	9	Skagerrak	7.99	0.09	21.0	8.13	7.85			20.0	45.0	7.67	8.31
30.0	20.0_45.0	12	Skagerrak	8.08	0.29	21.0	8.67	7.91			20.0	45.0	7.33	9.25
60.0	45.0_67.5	2	Skagerrak	7.98	0.12	22.0	8.2	7.86			45.0	67.5	7.62	8.44
60.0	45.0_67.5	3	Skagerrak	7.92	0.04	18.0	8.01	7.88			45.0	67.5	7.8	8.09
60.0	45.0_67.5	4	Skagerrak	7.92	0.06	26.0	8.12	7.83			45.0	67.5	7.71	8.24
60.0	45.0_67.5	5	Skagerrak	7.93	0.04	21.0	8.04	7.87			45.0	67.5	7.79	8.12
60.0	45.0_67.5	6	Skagerrak	7.94	0.05	16.0	8.01	7.85			45.0	67.5	7.75	8.11
60.0	45.0_67.5	7	Skagerrak	7.95	0.07	22.0	8.1	7.85			45.0	67.5	7.71	8.24
60.0	45.0_67.5	9	Skagerrak	7.94	0.09	21.0	8.16	7.81			45.0	67.5	7.63	8.34
60.0	45.0_67.5	12	Skagerrak	8.08	0.29	21.0	8.68	7.89			45.0	67.5	7.31	9.26
75.0	67.5_87.5	2	Skagerrak	7.97	0.12	22.0	8.21	7.84			67.5	87.5	7.6	8.45
75.0	67.5_87.5	3	Skagerrak	7.91	0.03	17.0	7.97	7.87			67.5	87.5	7.81	8.03
75.0	67.5_87.5	4	Skagerrak	7.91	0.04	25.0	7.99	7.83			67.5	87.5	7.75	8.07
75.0	67.5_87.5	5	Skagerrak	7.91	0.04	20.0	8.0	7.84			67.5	87.5	7.76	8.08
75.0	67.5_87.5	6	Skagerrak	7.93	0.05	16.0	8.0	7.86			67.5	87.5	7.76	8.1
75.0	67.5_87.5	7	Skagerrak	7.93	0.05	22.0	8.03	7.85			67.5	87.5	7.75	8.13
75.0	67.5_87.5	9	Skagerrak	7.91	0.07	21.0	8.09	7.82			67.5	87.5	7.68	8.23
75.0	67.5_87.5	12	Skagerrak	8.07	0.29	21.0	8.68	7.87			67.5	87.5	7.29	9.26
100.0	87.5_150.0	2	Skagerrak	7.95	0.11	18.0	8.2	7.84			87.5	150.0	7.62	8.42
100.0	87.5_150.0	3	Skagerrak	7.9	0.03	16.0	7.97	7.87			87.5	150.0	7.81	8.03
100.0	87.5_150.0	4	Skagerrak	7.9	0.04	20.0	7.99	7.82			87.5	150.0	7.74	8.07
100.0	87.5_150.0	5	Skagerrak	7.91	0.03	17.0	7.98	7.85			87.5	150.0	7.79	8.04
100.0	87.5_150.0	6	Skagerrak	7.93	0.04	16.0	8.0	7.85			87.5	150.0	7.77	8.08
100.0	87.5_150.0	7	Skagerrak	7.93	0.05	19.0	8.05	7.85			87.5	150.0	7.75	8.15
100.0	87.5_150.0	9	Skagerrak	7.88	0.05	18.0	7.99	7.81			87.5	150.0	7.71	8.09
100.0	87.5_150.0	12	Skagerrak	7.99	0.23	19.0	8.66	7.86			87.5	150.0	7.4	9.12
200.0	150.0_250.0	2	Skagerrak	7.94	0.11	18.0	8.19	7.84			150.0	250.0	7.62	8.41
200.0	150.0_250.0	3	Skagerrak	7.89	0.03	16.0	7.96	7.85			150.0	250.0	7.79	8.02
200.0	150.0_250.0	4	Skagerrak	7.9	0.04	20.0	8.0	7.84			150.0	250.0	7.76	8.08
200.0	150.0_250.0	5	Skagerrak	7.9	0.04	16.0	7.98	7.84			150.0	250.0	7.76	8.06
200.0	150.0_250.0	6	Skagerrak	7.93	0.04	16.0	8.0	7.86			150.0	250.0	7.78	8.08
200.0	150.0_250.0	7	Skagerrak	7.92	0.05	18.0	7.99	7.86			150.0	250.0	7.76	8.09
200.0	150.0_250.0	9	Skagerrak	7.88	0.05	18.0	7.99	7.8			150.0	250.0	7.7	8.09
200.0	150.0_250.0	12	Skagerrak	7.96	0.25	18.0	8.66	7.84			150.0	250.0	7.34	9.16
300.0	250.0_350.0	3	Skagerrak	7.89	0.03	16.0	7.96	7.85			250.0	350.0	7.79	8.02
300.0	250.0_350.0	4	Skagerrak	7.89	0.04	17.0	7.99	7.81			250.0	350.0	7.73	8.07
300.0	250.0_350.0	6	Skagerrak	7.92	0.06	16.0	7.99	7.81			250.0	350.0	7.69	8.11
300.0	250.0_350.0	7	Skagerrak	7.91	0.05	16.0	7.99	7.85			250.0	350.0	7.75	8.09
300.0	250.0_350.0	9	Skagerrak	7.87	0.05	17.0	7.99	7.8			250.0	350.0	7.7	8.09
300.0	250.0_350.0	12	Skagerrak	7.91	0.19	17.0	8.62	7.82			250.0	350.0	7.44	9.0
0.0	0_2.5	1	Western Gotland Basin	7.84	0.05	23.0	7.92	7.76			0.0	2.5	7.66	8.02
0.0	0_2.5	3	Western Gotland Basin	7.83	0.04	22.0	7.91	7.76			0.0	2.5	7.68	7.99
0.0	0_2.5	4	Western Gotland Basin	8.01	0.17	16.0	8.46	7.83			0.0	2.5	7.49	8.8
0.0	0_2.5	11	Western Gotland Basin	7.9	0.04	22.0	7.97	7.82			0.0	2.5	7.74	8.05
0.0	0_2.5	12	Western Gotland Basin	7.86	0.09	23.0	8.09	7.71			0.0	2.5	7.53	8.27
5.0	2.5_7.5	1	Western Gotland Basin	7.85	0.1	24.0	8.26	7.74			2.5	7.5	7.54	8.46
5.0	2.5_7.5	3	Western Gotland Basin	7.83	0.04	22.0	7.91	7.76			2.5	7.5	7.68	7.99
5.0	2.5_7.5	4	Western Gotland Basin	8.01	0.17	16.0	8.47	7.83			2.5	7.5	7.49	8.81
5.0	2.5_7.5	11	Western Gotland Basin	7.89	0.04	22.0	7.96	7.82			2.5	7.5	7.74	8.04
5.0	2.5_7.5	12	Western Gotland Basin	7.86	0.08	23.0	8.09	7.74			2.5	7.5	7.58	8.25
10.0	7.5_12.5	1	Western Gotland Basin	7.84	0.06	24.0	8.0	7.75			7.5	12.5	7.63	8.12
10.0	7.5_12.5	3	Western Gotland Basin	7.82	0.04	22.0	7.91	7.76			7.5	12.5	7.68	7.99
10.0	7.5_12.5	4	Western Gotland Basin	8.0	0.15	16.0	8.43	7.83			7.5	12.5	7.53	8.73
10.0	7.5_12.5	11	Western Gotland Basin	7.89	0.05	22.0	8.01	7.81			7.5	12.5	7.71	8.11
10.0	7.5_12.5	12	Western Gotland Basin	7.86	0.08	23.0	8.09	7.71			7.5	12.5	7.55	8.25
15.0	12.5_17.5	1	Western Gotland Basin	7.83	0.06	23.0	7.94	7.75			12.5	17.5	7.63	8.06
15.0	12.5_17.5	3	Western Gotland Basin	7.82	0.04	22.0	7.91	7.76			12.5	17.5	7.68	7.99
15.0	12.5_17.5	4	Western Gotland Basin	7.95	0.1	16.0	8.11	7.83			12.5	17.5	7.63	8.31
15.0	12.5_17.5	11	Western Gotland Basin	7.89	0.04	19.0	7.96	7.81			12.5	17.5	7.73	8.04
15.0	12.5_17.5	12	Western Gotland Basin	7.86	0.09	22.0	8.1	7.75			12.5	17.5	7.57	8.28
20.0	17.5_25.0	1	Western Gotland Basin	7.84	0.05	23.0	7.94	7.75			17.5	25.0	7.65	8.04
20.0	17.5_25.0	3	Western Gotland Basin	7.82	0.04	22.0	7.91	7.75			17.5	25.0	7.67	7.99
20.0	17.5_25.0	4	Western Gotland Basin	7.92	0.08	16.0	8.08	7.82			17.5	25.0	7.66	8.24
20.0	17.5_25.0	11	Western Gotland Basin	7.88	0.04	19.0	7.96	7.8			17.5	25.0	7.72	8.04
20.0	17.5_25.0	12	Western Gotland Basin	7.86	0.08	22.0	8.1	7.75			17.5	25.0	7.59	8.26
30.0	25.0_35.0	1	Western Gotland Basin	7.84	0.05	23.0	7.93	7.75			25.0	35.0	7.65	8.03
30.0	25.0_35.0	3	Western Gotland Basin	7.82	0.04	22.0	7.91	7.75			25.0	35.0	7.67	7.99
30.0	25.0_35.0	4	Western Gotland Basin	7.9	0.07	16.0	8.05	7.8			25.0	35.0	7.66	8.19
30.0	25.0_35.0	11	Western Gotland Basin	7.87	0.08	19.0	8.03	7.72			25.0	35.0	7.56	8.19
30.0	25.0_35.0	12	Western Gotland Basin	7.86	0.09	22.0	8.09	7.76			25.0	35.0	7.58	8.27
40.0	35.0_45.0	1	Western Gotland Basin	7.83	0.05	22.0	7.92	7.75			35.0	45.0	7.65	8.02
40.0	35.0_45.0	3	Western Gotland Basin	7.81	0.06	22.0	7.91	7.65			35.0	45.0	7.53	8.03
40.0	35.0_45.0	4	Western Gotland Basin	7.89	0.07	16.0	8.04	7.74			35.0	45.0	7.6	8.18
40.0	35.0_45.0	11	Western Gotland Basin	7.78	0.13	18.0	7.95	7.48			35.0	45.0	7.22	8.21
40.0	35.0_45.0	12	Western Gotland Basin	7.82	0.14	22.0	8.09	7.44			35.0	45.0	7.16	8.37
50.0	45.0_55.0	1	Western Gotland Basin	7.78	0.11	23.0	7.89	7.43			45.0	55.0	7.21	8.11
50.0	45.0_55.0	3	Western Gotland Basin	7.74	0.16	22.0	7.88	7.22			45.0	55.0	6.9	8.2
50.0	45.0_55.0	4	Western Gotland Basin	7.89	0.21	16.0	8.59	7.59			45.0	55.0	7.17	9.01
50.0	45.0_55.0	11	Western Gotland Basin	7.61	0.2	19.0	7.96	7.25			45.0	55.0	6.85	8.36
50.0	45.0_55.0	12	Western Gotland Basin	7.67	0.22	22.0	8.03	7.11			45.0	55.0	6.67	8.47
60.0	55.0_65.0	1	Western Gotland Basin	7.52	0.24	23.0	7.89	7.18			55.0	65.0	6.7	8.37
60.0	55.0_65.0	3	Western Gotland Basin	7.61	0.27	22.0	7.84	7.02			55.0	65.0	6.48	8.38
60.0	55.0_65.0	4	Western Gotland Basin	7.7	0.18	16.0	7.95	7.33			55.0	65.0	6.97	8.31
60.0	55.0_65.0	11	Western Gotland Basin	7.41	0.23	19.0	7.92	7.05			55.0	65.0	6.59	8.38
60.0	55.0_65.0	12	Western Gotland Basin	7.44	0.24	22.0	7.82	7.03			55.0	65.0	6.55	8.3
70.0	65.0_75.0	1	Western Gotland Basin	7.27	0.24	23.0	7.89	6.99			65.0	75.0	6.51	8.37
70.0	65.0_75.0	3	Western Gotland Basin	7.41	0.3	21.0	7.82	6.97			65.0	75.0	6.37	8.42
70.0	65.0_75.0	4	Western Gotland Basin	7.47	0.22	16.0	7.94	7.11			65.0	75.0	6.67	8.38
70.0	65.0_75.0	11	Western Gotland Basin	7.21	0.21	19.0	7.75	6.96			65.0	75.0	6.54	8.17
70.0	65.0_75.0	12	Western Gotland Basin	7.25	0.18	22.0	7.6	6.97			65.0	75.0	6.61	7.96
80.0	75.0_85.0	1	Western Gotland Basin	7.14	0.21	23.0	7.89	6.96			75.0	85.0	6.54	8.31
80.0	75.0_85.0	3	Western Gotland Basin	7.23	0.29	21.0	7.82	6.94			75.0	85.0	6.36	8.4
80.0	75.0_85.0	4	Western Gotland Basin	7.24	0.24	16.0	7.93	6.96			75.0	85.0	6.48	8.41
80.0	75.0_85.0	11	Western Gotland Basin	7.08	0.15	19.0	7.38	6.95			75.0	85.0	6.65	7.68
80.0	75.0_85.0	12	Western Gotland Basin	7.14	0.14	21.0	7.38	6.96			75.0	85.0	6.68	7.66
90.0	85.0_95.0	1	Western Gotland Basin	7.09	0.21	23.0	7.99	6.91			85.0	95.0	6.49	8.41
90.0	85.0_95.0	3	Western Gotland Basin	7.14	0.25	19.0	7.83	6.93			85.0	95.0	6.43	8.33
90.0	85.0_95.0	4	Western Gotland Basin	7.13	0.23	16.0	7.88	6.94			85.0	95.0	6.48	8.34
90.0	85.0_95.0	11	Western Gotland Basin	7.02	0.09	18.0	7.2	6.93			85.0	95.0	6.75	7.38
90.0	85.0_95.0	12	Western Gotland Basin	7.08	0.12	22.0	7.31	6.92			85.0	95.0	6.68	7.55
100.0	95.0_112.5	1	Western Gotland Basin	7.06	0.17	22.0	7.74	6.92			95.0	112.5	6.58	8.08
100.0	95.0_112.5	3	Western Gotland Basin	7.09	0.25	19.0	7.92	6.92			95.0	112.5	6.42	8.42
100.0	95.0_112.5	11	Western Gotland Basin	7.01	0.07	19.0	7.16	6.93			95.0	112.5	6.79	7.3
100.0	95.0_112.5	12	Western Gotland Basin	7.04	0.1	22.0	7.28	6.92			95.0	112.5	6.72	7.48
