depth	depth_interval	month	sea_basin	mean	std	count	max	min	95p	5p	min_depth	max_depth	min_range_value	max_range_value
0.0	0_2.5	1	12n	4.8	0.81	63.0	6.83	3.23			0.0	2.5	1.61	8.45
0.0	0_2.5	2	12n	4.64	1.02	172.0	6.9	2.0			0.0	2.5	0.0	8.94
0.0	0_2.5	3	12n	4.47	0.8	107.0	6.52	2.0			0.0	2.5	0.4	8.12
0.0	0_2.5	4	12n	4.54	0.85	184.0	6.41	2.0			0.0	2.5	0.3	8.11
0.0	0_2.5	5	12n	4.57	0.7	106.0	6.29	2.0			0.0	2.5	0.6	7.69
0.0	0_2.5	6	12n	5.02	0.62	169.0	6.6	3.4			0.0	2.5	2.16	7.84
0.0	0_2.5	7	12n	5.44	0.74	1363.0	6.83	2.0			0.0	2.5	0.52	8.31
0.0	0_2.5	8	12n	5.48	0.72	1408.0	7.03	2.0			0.0	2.5	0.56	8.47
0.0	0_2.5	9	12n	4.91	0.83	141.0	6.36	2.0			0.0	2.5	0.34	8.02
0.0	0_2.5	10	12n	5.29	0.58	223.0	7.2	3.4			0.0	2.5	2.24	8.36
0.0	0_2.5	11	12n	5.26	0.53	102.0	6.13	3.67			0.0	2.5	2.61	7.19
0.0	0_2.5	12	12n	5.31	0.86	90.0	7.0	3.09			0.0	2.5	1.37	8.72
5.0	2.5_7.5	1	12n	5.13	0.7	63.0	7.1	3.64			2.5	7.5	2.24	8.5
5.0	2.5_7.5	2	12n	5.32	0.61	160.0	6.9	3.76			2.5	7.5	2.54	8.12
5.0	2.5_7.5	3	12n	5.14	0.49	98.0	6.2	3.96			2.5	7.5	2.98	7.18
5.0	2.5_7.5	4	12n	5.01	0.58	178.0	6.22	3.17			2.5	7.5	2.01	7.38
5.0	2.5_7.5	5	12n	4.86	0.52	106.0	5.86	3.67			2.5	7.5	2.63	6.9
5.0	2.5_7.5	6	12n	5.14	0.55	162.0	6.6	3.52			2.5	7.5	2.42	7.7
5.0	2.5_7.5	7	12n	5.6	0.59	1070.0	6.98	3.6			2.5	7.5	2.42	8.16
5.0	2.5_7.5	8	12n	5.63	0.58	1121.0	7.02	3.56			2.5	7.5	2.4	8.18
5.0	2.5_7.5	9	12n	5.25	0.56	129.0	6.6	3.92			2.5	7.5	2.8	7.72
5.0	2.5_7.5	10	12n	5.37	0.54	217.0	7.3	3.93			2.5	7.5	2.85	8.38
5.0	2.5_7.5	11	12n	5.32	0.49	100.0	6.34	3.95			2.5	7.5	2.97	7.32
5.0	2.5_7.5	12	12n	5.43	0.76	86.0	7.0	3.14			2.5	7.5	1.62	8.52
10.0	7.5_12.5	1	12n	5.38	0.64	63.0	7.2	4.2			7.5	12.5	2.92	8.48
10.0	7.5_12.5	2	12n	5.56	0.56	146.0	7.0	4.3			7.5	12.5	3.18	8.12
10.0	7.5_12.5	3	12n	5.44	0.4	98.0	6.3	4.5			7.5	12.5	3.7	7.1
10.0	7.5_12.5	4	12n	5.36	0.44	171.0	6.36	4.0			7.5	12.5	3.12	7.24
10.0	7.5_12.5	5	12n	5.21	0.41	106.0	6.0	4.27			7.5	12.5	3.45	6.82
10.0	7.5_12.5	6	12n	5.36	0.48	158.0	6.6	4.08			7.5	12.5	3.12	7.56
10.0	7.5_12.5	7	12n	5.7	0.54	807.0	7.04	3.7			7.5	12.5	2.62	8.12
10.0	7.5_12.5	8	12n	5.73	0.57	832.0	7.15	3.94			7.5	12.5	2.8	8.29
10.0	7.5_12.5	9	12n	5.33	0.32	111.0	6.1	4.59			7.5	12.5	3.95	6.74
10.0	7.5_12.5	10	12n	5.51	0.47	206.0	7.3	4.57			7.5	12.5	3.63	8.24
10.0	7.5_12.5	11	12n	5.45	0.42	102.0	6.4	4.36			7.5	12.5	3.52	7.24
10.0	7.5_12.5	12	12n	5.63	0.66	86.0	7.0	4.38			7.5	12.5	3.06	8.32
15.0	12.5_17.5	1	12n	5.38	0.52	20.0	6.48	4.4			12.5	17.5	3.36	7.52
15.0	12.5_17.5	2	12n	5.58	0.39	76.0	6.41	4.3			12.5	17.5	3.52	7.19
15.0	12.5_17.5	3	12n	5.51	0.36	40.0	6.1	4.7			12.5	17.5	3.98	6.82
15.0	12.5_17.5	4	12n	5.58	0.32	97.0	6.42	4.6			12.5	17.5	3.96	7.06
15.0	12.5_17.5	5	12n	5.44	0.37	52.0	6.39	4.6			12.5	17.5	3.86	7.13
15.0	12.5_17.5	6	12n	5.52	0.31	83.0	6.09	4.3			12.5	17.5	3.68	6.71
15.0	12.5_17.5	7	12n	5.8	0.47	787.0	7.13	4.6			12.5	17.5	3.66	8.07
15.0	12.5_17.5	8	12n	5.84	0.49	822.0	7.2	4.53			12.5	17.5	3.55	8.18
15.0	12.5_17.5	9	12n	5.54	0.34	52.0	6.23	4.7			12.5	17.5	4.02	6.91
15.0	12.5_17.5	10	12n	5.58	0.32	114.0	6.26	4.7			12.5	17.5	4.06	6.9
15.0	12.5_17.5	11	12n	5.57	0.36	46.0	6.24	4.58			12.5	17.5	3.86	6.96
15.0	12.5_17.5	12	12n	5.47	0.56	25.0	7.1	4.5			12.5	17.5	3.38	8.22
20.0	17.5_22.5	2	12n	5.81	0.37	60.0	6.9	5.3			17.5	22.5	4.56	7.64
20.0	17.5_22.5	3	12n	5.81	0.41	31.0	7.14	5.26			17.5	22.5	4.44	7.96
20.0	17.5_22.5	4	12n	5.7	0.21	81.0	6.5	5.29			17.5	22.5	4.87	6.92
20.0	17.5_22.5	5	12n	5.59	0.32	38.0	6.54	4.8			17.5	22.5	4.16	7.18
20.0	17.5_22.5	6	12n	5.66	0.23	68.0	6.5	5.09			17.5	22.5	4.63	6.96
20.0	17.5_22.5	7	12n	5.88	0.45	583.0	7.2	5.1			17.5	22.5	4.2	8.1
20.0	17.5_22.5	8	12n	5.95	0.5	594.0	7.29	4.73			17.5	22.5	3.73	8.29
20.0	17.5_22.5	9	12n	5.76	0.28	45.0	6.34	5.3			17.5	22.5	4.74	6.9
20.0	17.5_22.5	10	12n	5.76	0.35	98.0	7.0	5.0			17.5	22.5	4.3	7.7
20.0	17.5_22.5	11	12n	5.79	0.25	36.0	6.3	5.3			17.5	22.5	4.8	6.8
20.0	17.5_22.5	12	12n	5.87	0.52	18.0	7.0	5.0			17.5	22.5	3.96	8.04
25.0	22.5_27.5	2	12n	5.9	0.47	35.0	7.1	5.3			22.5	27.5	4.36	8.04
25.0	22.5_27.5	3	12n	5.89	0.52	17.0	7.19	5.05			22.5	27.5	4.01	8.23
25.0	22.5_27.5	4	12n	5.76	0.22	31.0	6.3	5.3			22.5	27.5	4.86	6.74
25.0	22.5_27.5	5	12n	5.73	0.36	18.0	6.59	5.2			22.5	27.5	4.48	7.31
25.0	22.5_27.5	6	12n	5.78	0.35	37.0	6.7	5.3			22.5	27.5	4.6	7.4
25.0	22.5_27.5	7	12n	6.01	0.51	342.0	7.21	5.1			22.5	27.5	4.08	8.23
25.0	22.5_27.5	8	12n	6.05	0.53	336.0	7.38	5.1			22.5	27.5	4.04	8.44
25.0	22.5_27.5	9	12n	5.81	0.39	18.0	6.61	5.3			22.5	27.5	4.52	7.39
25.0	22.5_27.5	10	12n	5.86	0.47	43.0	7.1	5.0			22.5	27.5	4.06	8.04
25.0	22.5_27.5	11	12n	5.79	0.29	17.0	6.3	5.3			22.5	27.5	4.72	6.88
25.0	22.5_27.5	12	12n	6.06	0.69	18.0	7.7	5.0			22.5	27.5	3.62	9.08
30.0	27.5_35.0	2	12n	6.6	0.6	16.0	7.25	5.59			27.5	35.0	4.39	8.45
30.0	27.5_35.0	4	12n	5.83	0.22	27.0	6.51	5.34			27.5	35.0	4.9	6.95
30.0	27.5_35.0	6	12n	6.05	0.52	25.0	6.94	5.17			27.5	35.0	4.13	7.98
30.0	27.5_35.0	7	12n	6.07	0.51	371.0	7.3	5.24			27.5	35.0	4.22	8.32
30.0	27.5_35.0	8	12n	6.16	0.53	368.0	7.31	5.24			27.5	35.0	4.18	8.37
30.0	27.5_35.0	9	12n	6.0	0.35	24.0	6.86	5.59			27.5	35.0	4.89	7.56
30.0	27.5_35.0	10	12n	6.22	0.5	38.0	7.5	5.63			27.5	35.0	4.63	8.5
30.0	27.5_35.0	11	12n	5.99	0.24	16.0	6.32	5.53			27.5	35.0	5.05	6.8
40.0	35.0_45.0	4	12n	5.88	0.19	26.0	6.13	5.42			35.0	45.0	5.04	6.51
40.0	35.0_45.0	7	12n	6.14	0.48	310.0	7.26	5.38			35.0	45.0	4.42	8.22
40.0	35.0_45.0	8	12n	6.24	0.52	298.0	7.4	5.3			35.0	45.0	4.26	8.44
40.0	35.0_45.0	9	12n	6.09	0.38	23.0	7.0	5.64			35.0	45.0	4.88	7.76
40.0	35.0_45.0	10	12n	6.19	0.41	30.0	6.98	5.67			35.0	45.0	4.85	7.8
40.0	35.0_45.0	11	12n	6.13	0.25	16.0	6.58	5.56			35.0	45.0	5.06	7.08
50.0	45.0_55.0	4	12n	5.97	0.33	23.0	6.45	4.92			45.0	55.0	4.26	7.11
50.0	45.0_55.0	7	12n	6.3	0.59	176.0	7.44	5.38			45.0	55.0	4.2	8.62
50.0	45.0_55.0	8	12n	6.42	0.64	167.0	8.11	5.3			45.0	55.0	4.02	9.39
50.0	45.0_55.0	9	12n	6.18	0.52	21.0	7.4	5.66			45.0	55.0	4.62	8.44
50.0	45.0_55.0	10	12n	6.37	0.66	27.0	7.96	5.69			45.0	55.0	4.37	9.28
60.0	55.0_65.0	7	12n	6.85	0.81	113.0	9.01	5.41			55.0	65.0	3.79	10.63
60.0	55.0_65.0	8	12n	6.95	0.82	103.0	8.62	5.42			55.0	65.0	3.78	10.26
70.0	65.0_75.0	7	12n	6.96	0.82	57.0	9.04	5.69			65.0	75.0	4.05	10.68
70.0	65.0_75.0	8	12n	7.03	0.83	58.0	8.92	5.67			65.0	75.0	4.01	10.58
80.0	75.0_85.0	7	12n	7.56	0.73	35.0	9.08	6.3			75.0	85.0	4.84	10.54
80.0	75.0_85.0	8	12n	7.57	0.82	35.0	9.1	5.93			75.0	85.0	4.29	10.74
90.0	85.0_95.0	7	12n	8.14	0.68	17.0	9.15	6.87			85.0	95.0	5.51	10.51
90.0	85.0_95.0	8	12n	8.21	0.64	16.0	9.14	7.12			85.0	95.0	5.84	10.42
100.0	95.0_112.5	7	12n	7.98	0.72	24.0	9.19	6.54			95.0	112.5	5.1	10.63
100.0	95.0_112.5	8	12n	8.04	0.7	24.0	9.15	6.68			95.0	112.5	5.28	10.55
0.0	0_2.5	2	12s	4.92	2.04	93.0	8.6	2.0			0.0	2.5	0.0	12.68
0.0	0_2.5	4	12s	4.95	1.33	56.0	6.8	2.0			0.0	2.5	0.0	9.46
0.0	0_2.5	6	12s	5.75	1.02	108.0	7.1	2.0			0.0	2.5	0.0	9.14
0.0	0_2.5	7	12s	6.38	0.63	71.0	7.33	3.4			0.0	2.5	2.14	8.59
0.0	0_2.5	8	12s	6.04	0.85	131.0	7.22	2.76			0.0	2.5	1.06	8.92
0.0	0_2.5	10	12s	6.16	0.8	103.0	7.4	2.0			0.0	2.5	0.4	9.0
0.0	0_2.5	12	12s	5.87	1.17	103.0	7.6	2.0			0.0	2.5	0.0	9.94
5.0	2.5_7.5	2	12s	6.92	0.21	29.0	7.2	6.3			2.5	7.5	5.88	7.62
5.0	2.5_7.5	6	12s	6.55	0.38	33.0	7.12	5.6			2.5	7.5	4.84	7.88
5.0	2.5_7.5	7	12s	6.62	0.29	51.0	7.3	5.67			2.5	7.5	5.09	7.88
5.0	2.5_7.5	8	12s	6.74	0.24	56.0	7.16	6.3			2.5	7.5	5.82	7.64
5.0	2.5_7.5	10	12s	6.64	0.46	46.0	7.4	4.28			2.5	7.5	3.36	8.32
5.0	2.5_7.5	12	12s	6.69	0.4	32.0	7.2	5.3			2.5	7.5	4.5	8.0
10.0	7.5_12.5	2	12s	6.93	0.26	42.0	7.3	6.2			7.5	12.5	5.68	7.82
10.0	7.5_12.5	4	12s	6.74	0.25	17.0	7.11	6.27			7.5	12.5	5.77	7.61
10.0	7.5_12.5	6	12s	6.6	0.28	48.0	7.1	6.0			7.5	12.5	5.44	7.66
10.0	7.5_12.5	7	12s	6.58	0.24	48.0	7.06	6.1			7.5	12.5	5.62	7.54
10.0	7.5_12.5	8	12s	6.68	0.31	72.0	7.07	5.17			7.5	12.5	4.55	7.69
10.0	7.5_12.5	10	12s	6.64	0.38	59.0	7.4	5.16			7.5	12.5	4.4	8.16
10.0	7.5_12.5	12	12s	6.7	0.37	46.0	7.5	5.3			7.5	12.5	4.56	8.24
15.0	12.5_17.5	2	12s	6.42	0.62	21.0	7.29	5.32			12.5	17.5	4.08	8.53
15.0	12.5_17.5	6	12s	6.14	0.54	24.0	6.91	5.1			12.5	17.5	4.02	7.99
15.0	12.5_17.5	7	12s	6.64	0.23	26.0	7.16	6.1			12.5	17.5	5.64	7.62
15.0	12.5_17.5	8	12s	6.53	0.54	48.0	7.12	5.37			12.5	17.5	4.29	8.2
15.0	12.5_17.5	10	12s	6.42	0.51	40.0	7.2	5.41			12.5	17.5	4.39	8.22
15.0	12.5_17.5	12	12s	6.35	0.54	24.0	7.4	5.36			12.5	17.5	4.28	8.48
20.0	17.5_22.5	2	12s	6.59	0.7	30.0	8.6	5.44			17.5	22.5	4.04	10.0
20.0	17.5_22.5	6	12s	6.28	0.5	33.0	7.1	5.44			17.5	22.5	4.44	8.1
20.0	17.5_22.5	7	12s	6.64	0.24	28.0	7.08	6.0			17.5	22.5	5.52	7.56
20.0	17.5_22.5	8	12s	6.46	0.54	44.0	7.08	5.38			17.5	22.5	4.3	8.16
20.0	17.5_22.5	10	12s	6.47	0.54	46.0	7.4	5.28			17.5	22.5	4.2	8.48
20.0	17.5_22.5	12	12s	6.41	0.65	29.0	7.8	5.35			17.5	22.5	4.05	9.1
25.0	22.5_27.5	2	12s	6.63	0.64	24.0	7.4	5.54			22.5	27.5	4.26	8.68
25.0	22.5_27.5	6	12s	6.29	0.52	26.0	7.1	5.35			22.5	27.5	4.31	8.14
25.0	22.5_27.5	7	12s	6.57	0.45	17.0	7.03	5.2			22.5	27.5	4.3	7.93
25.0	22.5_27.5	8	12s	6.43	0.6	23.0	7.2	5.37			22.5	27.5	4.17	8.4
25.0	22.5_27.5	10	12s	6.49	0.63	22.0	7.5	5.37			22.5	27.5	4.11	8.76
25.0	22.5_27.5	12	12s	6.76	0.9	24.0	8.1	5.42			22.5	27.5	3.62	9.9
30.0	27.5_35.0	8	12s	6.2	0.7	20.0	7.23	5.43			27.5	35.0	4.03	8.63
30.0	27.5_35.0	10	12s	6.38	0.6	22.0	7.07	5.43			27.5	35.0	4.23	8.27
40.0	35.0_45.0	6	12s	6.08	0.59	19.0	7.2	5.46			35.0	45.0	4.28	8.38
40.0	35.0_45.0	8	12s	6.27	0.71	21.0	7.26	5.44			35.0	45.0	4.02	8.68
40.0	35.0_45.0	10	12s	6.48	0.64	24.0	7.5	5.44			35.0	45.0	4.16	8.78
40.0	35.0_45.0	12	12s	6.16	0.62	17.0	7.4	5.5			35.0	45.0	4.26	8.64
0.0	0_2.5	2	13	4.09	1.63	26.0	6.6	2.0			0.0	2.5	0.0	9.86
0.0	0_2.5	6	13	4.86	1.47	28.0	6.9	2.0			0.0	2.5	0.0	9.84
0.0	0_2.5	7	13	5.1	1.45	35.0	7.0	1.74			0.0	2.5	0.0	9.9
0.0	0_2.5	8	13	5.16	1.57	34.0	7.13	0.92			0.0	2.5	0.0	10.27
0.0	0_2.5	10	13	5.18	1.47	23.0	6.9	2.0			0.0	2.5	0.0	9.84
0.0	0_2.5	12	13	5.12	1.28	27.0	6.9	2.0			0.0	2.5	0.0	9.46
5.0	2.5_7.5	2	13	6.05	0.83	18.0	6.9	4.0			2.5	7.5	2.34	8.56
5.0	2.5_7.5	6	13	5.45	1.24	19.0	7.0	2.2			2.5	7.5	0.0	9.48
5.0	2.5_7.5	7	13	5.8	1.09	25.0	7.03	2.13			2.5	7.5	0.0	9.21
5.0	2.5_7.5	8	13	5.9	1.05	24.0	7.13	3.37			2.5	7.5	1.27	9.23
5.0	2.5_7.5	10	13	6.19	0.61	18.0	6.9	4.9			2.5	7.5	3.68	8.12
5.0	2.5_7.5	12	13	5.8	1.06	19.0	7.0	2.0			2.5	7.5	0.0	9.12
10.0	7.5_12.5	6	13	5.94	0.68	18.0	7.0	4.5			7.5	12.5	3.14	8.36
10.0	7.5_12.5	7	13	6.18	0.72	20.0	7.03	4.5			7.5	12.5	3.06	8.47
10.0	7.5_12.5	8	13	6.18	0.68	22.0	7.03	5.1			7.5	12.5	3.74	8.39
10.0	7.5_12.5	10	13	6.25	0.7	17.0	7.0	4.9			7.5	12.5	3.5	8.4
10.0	7.5_12.5	12	13	6.24	0.5	18.0	7.0	5.3			7.5	12.5	4.3	8.0
0.0	0_2.5	1	14	6.68	0.36	21.0	7.18	6.09			0.0	2.5	5.37	7.9
0.0	0_2.5	2	14	6.65	0.27	23.0	7.24	6.07			0.0	2.5	5.53	7.78
0.0	0_2.5	3	14	6.53	0.35	25.0	7.19	5.7			0.0	2.5	5.0	7.89
0.0	0_2.5	4	14	6.39	0.26	24.0	7.0	5.95			0.0	2.5	5.43	7.52
0.0	0_2.5	5	14	6.2	0.2	24.0	6.65	5.86			0.0	2.5	5.46	7.05
0.0	0_2.5	6	14	6.1	0.22	24.0	6.49	5.68			0.0	2.5	5.24	6.93
0.0	0_2.5	7	14	6.06	0.24	28.0	6.66	5.78			0.0	2.5	5.3	7.14
0.0	0_2.5	8	14	6.13	0.34	27.0	7.03	5.69			0.0	2.5	5.01	7.71
0.0	0_2.5	9	14	6.23	0.28	24.0	6.81	5.81			0.0	2.5	5.25	7.37
0.0	0_2.5	10	14	6.37	0.35	25.0	7.1	5.55			0.0	2.5	4.85	7.8
0.0	0_2.5	11	14	6.5	0.22	24.0	6.95	6.12			0.0	2.5	5.68	7.39
0.0	0_2.5	12	14	6.59	0.31	24.0	7.27	5.88			0.0	2.5	5.26	7.89
5.0	2.5_7.5	1	14	6.73	0.34	21.0	7.23	6.13			2.5	7.5	5.45	7.91
5.0	2.5_7.5	2	14	6.68	0.26	23.0	7.24	6.09			2.5	7.5	5.57	7.76
5.0	2.5_7.5	3	14	6.58	0.31	25.0	7.19	6.03			2.5	7.5	5.41	7.81
5.0	2.5_7.5	4	14	6.42	0.25	24.0	7.01	5.97			2.5	7.5	5.47	7.51
5.0	2.5_7.5	5	14	6.22	0.2	24.0	6.66	5.83			2.5	7.5	5.43	7.06
5.0	2.5_7.5	6	14	6.11	0.22	24.0	6.49	5.74			2.5	7.5	5.3	6.93
5.0	2.5_7.5	7	14	6.09	0.23	28.0	6.61	5.76			2.5	7.5	5.3	7.07
5.0	2.5_7.5	8	14	6.16	0.34	27.0	7.03	5.7			2.5	7.5	5.02	7.71
5.0	2.5_7.5	9	14	6.26	0.3	25.0	6.82	5.8			2.5	7.5	5.2	7.42
5.0	2.5_7.5	10	14	6.39	0.34	26.0	7.1	5.55			2.5	7.5	4.87	7.78
5.0	2.5_7.5	11	14	6.52	0.23	24.0	7.03	6.12			2.5	7.5	5.66	7.49
5.0	2.5_7.5	12	14	6.66	0.33	25.0	7.28	5.89			2.5	7.5	5.23	7.94
10.0	7.5_12.5	1	14	6.75	0.34	21.0	7.23	6.14			7.5	12.5	5.46	7.91
10.0	7.5_12.5	2	14	6.7	0.26	23.0	7.24	6.09			7.5	12.5	5.57	7.76
10.0	7.5_12.5	3	14	6.6	0.31	25.0	7.2	6.04			7.5	12.5	5.42	7.82
10.0	7.5_12.5	4	14	6.43	0.26	24.0	7.04	5.98			7.5	12.5	5.46	7.56
10.0	7.5_12.5	5	14	6.22	0.2	24.0	6.67	5.84			7.5	12.5	5.44	7.07
10.0	7.5_12.5	6	14	6.11	0.21	24.0	6.5	5.75			7.5	12.5	5.33	6.92
10.0	7.5_12.5	7	14	6.13	0.23	28.0	6.71	5.75			7.5	12.5	5.29	7.17
10.0	7.5_12.5	8	14	6.2	0.32	27.0	7.0	5.77			7.5	12.5	5.13	7.64
10.0	7.5_12.5	9	14	6.3	0.33	25.0	6.84	5.81			7.5	12.5	5.15	7.5
10.0	7.5_12.5	10	14	6.43	0.35	26.0	7.13	5.55			7.5	12.5	4.85	7.83
10.0	7.5_12.5	11	14	6.57	0.24	25.0	7.04	6.13			7.5	12.5	5.65	7.52
10.0	7.5_12.5	12	14	6.67	0.33	25.0	7.28	5.89			7.5	12.5	5.23	7.94
15.0	12.5_17.5	1	14	6.78	0.34	21.0	7.23	6.17			12.5	17.5	5.49	7.91
15.0	12.5_17.5	2	14	6.72	0.27	23.0	7.24	6.11			12.5	17.5	5.57	7.78
15.0	12.5_17.5	3	14	6.63	0.31	25.0	7.29	6.1			12.5	17.5	5.48	7.91
15.0	12.5_17.5	4	14	6.45	0.26	24.0	7.05	6.01			12.5	17.5	5.49	7.57
15.0	12.5_17.5	5	14	6.25	0.21	24.0	6.71	5.85			12.5	17.5	5.43	7.13
15.0	12.5_17.5	6	14	6.16	0.24	24.0	6.69	5.79			12.5	17.5	5.31	7.17
15.0	12.5_17.5	7	14	6.22	0.25	28.0	6.91	5.82			12.5	17.5	5.32	7.41
15.0	12.5_17.5	8	14	6.32	0.31	27.0	7.03	5.9			12.5	17.5	5.28	7.65
15.0	12.5_17.5	9	14	6.4	0.38	25.0	7.02	5.81			12.5	17.5	5.05	7.78
15.0	12.5_17.5	10	14	6.49	0.37	26.0	7.15	5.56			12.5	17.5	4.82	7.89
15.0	12.5_17.5	11	14	6.62	0.29	25.0	7.2	6.12			12.5	17.5	5.54	7.78
15.0	12.5_17.5	12	14	6.7	0.36	25.0	7.54	5.9			12.5	17.5	5.18	8.26
20.0	17.5_22.5	1	14	6.84	0.32	21.0	7.25	6.18			17.5	22.5	5.54	7.89
20.0	17.5_22.5	2	14	6.74	0.27	23.0	7.24	6.12			17.5	22.5	5.58	7.78
20.0	17.5_22.5	3	14	6.67	0.31	25.0	7.41	6.1			17.5	22.5	5.48	8.03
20.0	17.5_22.5	4	14	6.49	0.25	24.0	7.07	6.03			17.5	22.5	5.53	7.57
20.0	17.5_22.5	5	14	6.3	0.2	24.0	6.78	5.89			17.5	22.5	5.49	7.18
20.0	17.5_22.5	6	14	6.26	0.24	24.0	6.78	5.88			17.5	22.5	5.4	7.26
20.0	17.5_22.5	7	14	6.35	0.24	28.0	6.99	5.97			17.5	22.5	5.49	7.47
20.0	17.5_22.5	8	14	6.45	0.29	27.0	7.04	6.0			17.5	22.5	5.42	7.62
20.0	17.5_22.5	9	14	6.51	0.44	25.0	7.17	5.82			17.5	22.5	4.94	8.05
20.0	17.5_22.5	10	14	6.64	0.43	26.0	7.59	5.66			17.5	22.5	4.8	8.45
20.0	17.5_22.5	11	14	6.7	0.32	25.0	7.31	6.1			17.5	22.5	5.46	7.95
20.0	17.5_22.5	12	14	6.77	0.43	25.0	8.06	5.95			17.5	22.5	5.09	8.92
25.0	22.5_27.5	1	14	6.94	0.4	21.0	7.98	6.2			22.5	27.5	5.4	8.78
25.0	22.5_27.5	2	14	6.8	0.23	22.0	7.24	6.32			22.5	27.5	5.86	7.7
25.0	22.5_27.5	3	14	6.7	0.3	24.0	7.35	6.1			22.5	27.5	5.5	7.95
25.0	22.5_27.5	4	14	6.55	0.24	24.0	7.14	6.18			22.5	27.5	5.7	7.62
25.0	22.5_27.5	5	14	6.38	0.23	24.0	6.92	5.94			22.5	27.5	5.48	7.38
25.0	22.5_27.5	6	14	6.39	0.24	24.0	6.89	5.96			22.5	27.5	5.48	7.37
25.0	22.5_27.5	7	14	6.46	0.25	24.0	7.09	6.11			22.5	27.5	5.61	7.59
25.0	22.5_27.5	8	14	6.54	0.27	24.0	7.18	6.12			22.5	27.5	5.58	7.72
25.0	22.5_27.5	9	14	6.63	0.45	25.0	7.29	5.82			22.5	27.5	4.92	8.19
25.0	22.5_27.5	10	14	6.72	0.44	25.0	7.79	5.74			22.5	27.5	4.86	8.67
25.0	22.5_27.5	11	14	6.82	0.39	24.0	7.47	6.16			22.5	27.5	5.38	8.25
25.0	22.5_27.5	12	14	6.87	0.5	25.0	8.14	5.97			22.5	27.5	4.97	9.14
30.0	27.5_35.0	1	14	7.05	0.46	21.0	8.5	6.24			27.5	35.0	5.32	9.42
30.0	27.5_35.0	2	14	6.84	0.23	22.0	7.29	6.35			27.5	35.0	5.89	7.75
30.0	27.5_35.0	3	14	6.79	0.34	25.0	7.59	6.11			27.5	35.0	5.43	8.27
30.0	27.5_35.0	4	14	6.6	0.23	24.0	7.17	6.28			27.5	35.0	5.82	7.63
30.0	27.5_35.0	5	14	6.48	0.23	24.0	7.01	6.05			27.5	35.0	5.59	7.47
30.0	27.5_35.0	6	14	6.51	0.23	24.0	6.94	6.05			27.5	35.0	5.59	7.4
30.0	27.5_35.0	7	14	6.63	0.26	26.0	7.2	6.15			27.5	35.0	5.63	7.72
30.0	27.5_35.0	8	14	6.74	0.26	26.0	7.28	6.3			27.5	35.0	5.78	7.8
30.0	27.5_35.0	9	14	6.78	0.41	25.0	7.33	5.83			27.5	35.0	5.01	8.15
30.0	27.5_35.0	10	14	6.91	0.57	26.0	8.57	5.81			27.5	35.0	4.67	9.71
30.0	27.5_35.0	11	14	6.9	0.42	24.0	7.67	6.16			27.5	35.0	5.32	8.51
30.0	27.5_35.0	12	14	6.98	0.55	25.0	8.26	5.98			27.5	35.0	4.88	9.36
40.0	35.0_45.0	1	14	7.15	0.53	21.0	8.78	6.26			35.0	45.0	5.2	9.84
40.0	35.0_45.0	2	14	6.94	0.3	22.0	7.77	6.46			35.0	45.0	5.86	8.37
40.0	35.0_45.0	3	14	6.89	0.39	24.0	8.07	6.14			35.0	45.0	5.36	8.85
40.0	35.0_45.0	4	14	6.77	0.23	24.0	7.32	6.42			35.0	45.0	5.96	7.78
40.0	35.0_45.0	5	14	6.74	0.26	24.0	7.18	6.2			35.0	45.0	5.68	7.7
40.0	35.0_45.0	6	14	6.8	0.21	24.0	7.22	6.25			35.0	45.0	5.83	7.64
40.0	35.0_45.0	7	14	6.88	0.22	25.0	7.25	6.42			35.0	45.0	5.98	7.69
40.0	35.0_45.0	8	14	6.96	0.18	24.0	7.34	6.64			35.0	45.0	6.28	7.7
40.0	35.0_45.0	9	14	7.1	0.25	25.0	7.58	6.43			35.0	45.0	5.93	8.08
40.0	35.0_45.0	10	14	7.3	0.53	26.0	8.99	6.71			35.0	45.0	5.65	10.05
40.0	35.0_45.0	11	14	7.16	0.44	24.0	7.76	6.37			35.0	45.0	5.49	8.64
40.0	35.0_45.0	12	14	7.15	0.58	25.0	8.31	6.0			35.0	45.0	4.84	9.47
0.0	0_2.5	7	15	5.33	0.24	64.0	5.84	4.03			0.0	2.5	3.55	6.32
0.0	0_2.5	8	15	5.35	0.24	68.0	5.82	4.14			0.0	2.5	3.66	6.3
5.0	2.5_7.5	7	15	5.38	0.17	44.0	5.87	5.05			2.5	7.5	4.71	6.21
5.0	2.5_7.5	8	15	5.43	0.18	48.0	5.85	4.89			2.5	7.5	4.53	6.21
10.0	7.5_12.5	7	15	5.42	0.2	35.0	6.04	5.05			7.5	12.5	4.65	6.44
10.0	7.5_12.5	8	15	5.5	0.22	39.0	6.05	5.06			7.5	12.5	4.62	6.49
15.0	12.5_17.5	7	15	5.47	0.19	44.0	6.11	5.06	5.77	5.23	12.5	17.5	4.68	6.49
15.0	12.5_17.5	8	15	5.6	0.3	49.0	6.58	4.76	6.03	5.14	12.5	17.5	4.16	7.18
20.0	17.5_22.5	7	15	5.56	0.23	35.0	6.17	5.09			17.5	22.5	4.63	6.63
20.0	17.5_22.5	8	15	5.81	0.32	39.0	6.78	5.32			17.5	22.5	4.68	7.42
